Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26151971000,"Census Tract 9710, Sanilac County, Michigan",1848,26.1,16.7,21.8,13,22.4
1400000US26151971100,"Census Tract 9711, Sanilac County, Michigan",1495,25.4,15.7,19.1,15.5,24.3
1400000US26151971200,"Census Tract 9712, Sanilac County, Michigan",2205,21.5,18,19,14.2,27.3
1400000US26151990000,"Census Tract 9900, Sanilac County, Michigan",0,-,-,-,-,-
1400000US26153000100,"Census Tract 1, Schoolcraft County, Michigan",920,22,20.2,25.8,14.3,17.7
1400000US26153000200,"Census Tract 2, Schoolcraft County, Michigan",806,33.9,22,18.1,15,11
1400000US26153000300,"Census Tract 3, Schoolcraft County, Michigan",1013,27.6,33.4,18.4,10.7,10
1400000US26153990000,"Census Tract 9900, Schoolcraft County, Michigan",0,-,-,-,-,-
1400000US26155030100,"Census Tract 301, Shiawassee County, Michigan",2643,28.1,17.1,23.5,13.8,17.5
1400000US26155030200,"Census Tract 302, Shiawassee County, Michigan",1645,28.6,16.7,22.3,13.3,19.1
1400000US26155030300,"Census Tract 303, Shiawassee County, Michigan",2066,27.4,21.4,22.1,11.3,17.8
1400000US26155030400,"Census Tract 304, Shiawassee County, Michigan",1065,42.3,21.9,21.2,2.8,11.8
1400000US26155030500,"Census Tract 305, Shiawassee County, Michigan",1619,25.8,12.6,24.7,12.7,24.2
1400000US26155030600,"Census Tract 306, Shiawassee County, Michigan",847,19.6,24.1,18.8,10.6,26.9
1400000US26155030700,"Census Tract 307, Shiawassee County, Michigan",1377,13.7,19.8,16.7,15.1,34.7
1400000US26155030800,"Census Tract 308, Shiawassee County, Michigan",1333,21.5,25.4,17.1,8.9,27.2
1400000US26155031301,"Census Tract 313.01, Shiawassee County, Michigan",1893,30.9,12.9,25.1,12.5,18.6
1400000US26155031302,"Census Tract 313.02, Shiawassee County, Michigan",1839,25.8,15.4,23.7,12.4,22.7
1400000US26155031401,"Census Tract 314.01, Shiawassee County, Michigan",2651,33.5,14.7,25.6,12.3,13.9
1400000US26155031402,"Census Tract 314.02, Shiawassee County, Michigan",1735,35.7,9.9,27.3,14.7,12.5
1400000US26155031500,"Census Tract 315, Shiawassee County, Michigan",2854,27.2,14.1,23.3,18.4,17.1
1400000US26155031600,"Census Tract 316, Shiawassee County, Michigan",1668,25.9,20.4,29.5,4.9,19.2
1400000US26155031700,"Census Tract 317, Shiawassee County, Michigan",1414,30,13.9,19.4,5.6,31.2
1400000US26155031800,"Census Tract 318, Shiawassee County, Michigan",1821,25.9,22.5,25.6,9.9,16.1
1400000US26155031900,"Census Tract 319, Shiawassee County, Michigan",1451,27.2,19.5,22.1,11.6,19.7
1400000US26157000100,"Census Tract 1, Tuscola County, Michigan",1802,37.3,16.9,16.3,8.4,21.1
1400000US26157000200,"Census Tract 2, Tuscola County, Michigan",1288,28.6,20.4,15.9,16.5,18.5
1400000US26157000300,"Census Tract 3, Tuscola County, Michigan",1557,23.8,20,18.2,21.9,16.1
1400000US26157000400,"Census Tract 4, Tuscola County, Michigan",1412,27.3,18.2,21.6,18.8,14
1400000US26157000500,"Census Tract 5, Tuscola County, Michigan",2240,24.9,20.8,18.5,12.7,23.2
1400000US26157000600,"Census Tract 6, Tuscola County, Michigan",1911,28.5,24.3,20.9,11.9,14.4
1400000US26157000700,"Census Tract 7, Tuscola County, Michigan",1381,28.5,26,15.8,10,19.7
1400000US26157000800,"Census Tract 8, Tuscola County, Michigan",2018,27.9,16.6,26.8,10.4,18.3
1400000US26157000900,"Census Tract 9, Tuscola County, Michigan",2056,25.8,23.5,19.7,10.2,20.7
1400000US26157001000,"Census Tract 10, Tuscola County, Michigan",2274,17.2,22.4,21.5,12.6,26.3
1400000US26157001100,"Census Tract 11, Tuscola County, Michigan",1220,23.3,23,17.7,15.4,20.7
1400000US26157001200,"Census Tract 12, Tuscola County, Michigan",2007,28.9,18.8,22.8,13,16.5
1400000US26157001300,"Census Tract 13, Tuscola County, Michigan",1936,19.6,19.2,29.3,12.5,19.4
1400000US26157990000,"Census Tract 9900, Tuscola County, Michigan",0,-,-,-,-,-
1400000US26159010100,"Census Tract 101, Van Buren County, Michigan",2952,25,17.7,23.6,16.3,17.5
1400000US26159010200,"Census Tract 102, Van Buren County, Michigan",2676,24.5,25.7,14.5,14.5,20.9
1400000US26159010300,"Census Tract 103, Van Buren County, Michigan",933,36.4,27.4,22.8,4.3,9
1400000US26159010400,"Census Tract 104, Van Buren County, Michigan",1150,33,25.7,27,3.6,10.7
1400000US26159010500,"Census Tract 105, Van Buren County, Michigan",1240,25.5,18.4,24.8,10.2,21.1
1400000US26159010600,"Census Tract 106, Van Buren County, Michigan",841,15.7,23.9,19.4,14.1,26.9
1400000US26159010900,"Census Tract 109, Van Buren County, Michigan",3705,35.6,16.6,18.9,10.9,18
1400000US26159011002,"Census Tract 110.02, Van Buren County, Michigan",3282,31.4,16.8,26.2,12.8,12.8
1400000US26159011300,"Census Tract 113, Van Buren County, Michigan",1885,26.8,15.1,19.9,19.1,19.1
1400000US26159011400,"Census Tract 114, Van Buren County, Michigan",1635,16.8,29.4,18.7,11.1,24
1400000US26159011500,"Census Tract 115, Van Buren County, Michigan",1463,27.4,13.9,18,18,22.7
1400000US26159011600,"Census Tract 116, Van Buren County, Michigan",2489,27,18,18.8,16,20.1
1400000US26159011800,"Census Tract 118, Van Buren County, Michigan",3077,33.3,21.7,22.4,6.1,16.5
1400000US26159011900,"Census Tract 119, Van Buren County, Michigan",2602,36.9,21.7,21.6,6.5,13.3
1400000US26159012000,"Census Tract 120, Van Buren County, Michigan",2603,22.2,19.3,25.1,13.1,20.2
1400000US26159990000,"Census Tract 9900, Van Buren County, Michigan",0,-,-,-,-,-
1400000US26161400100,"Census Tract 4001, Washtenaw County, Michigan",1146,64.6,7.1,22.4,0,5.9
1400000US26161400200,"Census Tract 4002, Washtenaw County, Michigan",1577,36.5,41.8,18,2.3,1.4
1400000US26161400300,"Census Tract 4003, Washtenaw County, Michigan",2591,41.7,26,27.2,1.7,3.3
1400000US26161400400,"Census Tract 4004, Washtenaw County, Michigan",1810,67,14.4,14,1.4,3.1
1400000US26161400500,"Census Tract 4005, Washtenaw County, Michigan",2867,51.7,21.9,18.2,3.7,4.5
1400000US26161400600,"Census Tract 4006, Washtenaw County, Michigan",2829,73.5,7.6,12.8,3.1,3
1400000US26161400700,"Census Tract 4007, Washtenaw County, Michigan",1598,67.6,10.7,16.8,1.1,3.9
1400000US26161400800,"Census Tract 4008, Washtenaw County, Michigan",1659,58.2,21,16.4,1.1,3.4
1400000US26161402100,"Census Tract 4021, Washtenaw County, Michigan",1562,81,7.1,5.8,3.3,2.8
1400000US26161402200,"Census Tract 4022, Washtenaw County, Michigan",1934,50.7,26.3,16.2,0,6.8
1400000US26161402300,"Census Tract 4023, Washtenaw County, Michigan",1000,80.8,4.2,15,0,0
1400000US26161402500,"Census Tract 4025, Washtenaw County, Michigan",1268,82.3,4.3,9.9,0,3.5
1400000US26161402600,"Census Tract 4026, Washtenaw County, Michigan",940,85.6,6.8,6.6,0.5,0.4
1400000US26161402700,"Census Tract 4027, Washtenaw County, Michigan",2654,80.2,8.9,6.9,1.9,2.2
1400000US26161403100,"Census Tract 4031, Washtenaw County, Michigan",686,83.4,4.4,8.6,0.9,2.8
1400000US26161403200,"Census Tract 4032, Washtenaw County, Michigan",1789,71.7,6.2,12.1,7.5,2.6
1400000US26161403300,"Census Tract 4033, Washtenaw County, Michigan",2258,60,8.2,21,2.6,8.1
1400000US26161403400,"Census Tract 4034, Washtenaw County, Michigan",2035,69.7,8.6,16,0.6,5.2
1400000US26161403500,"Census Tract 4035, Washtenaw County, Michigan",1611,67.8,15.1,12.3,1.4,3.4
1400000US26161403600,"Census Tract 4036, Washtenaw County, Michigan",2672,68.5,7.2,15.1,6.4,2.9
1400000US26161403800,"Census Tract 4038, Washtenaw County, Michigan",1472,67.2,11.2,13.4,1.8,6.5
1400000US26161404100,"Census Tract 4041, Washtenaw County, Michigan",1865,65.8,12.4,14.8,1.3,5.6
1400000US26161404200,"Census Tract 4042, Washtenaw County, Michigan",1458,51.5,20.7,16.9,5.2,5.7
1400000US26161404300,"Census Tract 4043, Washtenaw County, Michigan",1421,67.4,9.2,18.2,2,3.1
1400000US26161404400,"Census Tract 4044, Washtenaw County, Michigan",1192,75.3,5.9,15.5,2.1,1.3
1400000US26161404500,"Census Tract 4045, Washtenaw County, Michigan",2226,71.4,6.2,15.9,0,6.5
1400000US26161404600,"Census Tract 4046, Washtenaw County, Michigan",2762,78,6,10.7,2,3.3
1400000US26161405100,"Census Tract 4051, Washtenaw County, Michigan",1310,49.8,17.6,16.3,5.5,10.8
1400000US26161405200,"Census Tract 4052, Washtenaw County, Michigan",2858,71.1,9.1,14.8,1.5,3.4
1400000US26161405300,"Census Tract 4053, Washtenaw County, Michigan",2592,85,3.7,7,0.3,4
1400000US26161405400,"Census Tract 4054, Washtenaw County, Michigan",1148,59.1,13.4,20.8,2.3,4.4
1400000US26161405500,"Census Tract 4055, Washtenaw County, Michigan",1180,43.6,23.2,21.9,3.3,7.9
1400000US26161405600,"Census Tract 4056, Washtenaw County, Michigan",2410,33.9,23.6,22,5.1,15.4
1400000US26161406000,"Census Tract 4060, Washtenaw County, Michigan",1884,72.6,15,6.5,1.3,4.6
1400000US26161407000,"Census Tract 4070, Washtenaw County, Michigan",2333,65.3,12.3,13.8,5.6,3
1400000US26161407400,"Census Tract 4074, Washtenaw County, Michigan",2240,26.7,33.8,20,5,14.5
1400000US26161407600,"Census Tract 4076, Washtenaw County, Michigan",1645,50.8,11.2,17.1,10.5,10.4
1400000US26161410100,"Census Tract 4101, Washtenaw County, Michigan",1767,28,29.5,25.1,5.9,11.5
1400000US26161410200,"Census Tract 4102, Washtenaw County, Michigan",1355,47.3,10,30,2.2,10.5
1400000US26161410300,"Census Tract 4103, Washtenaw County, Michigan",2752,42.9,16.8,27.4,3.3,9.6
1400000US26161410400,"Census Tract 4104, Washtenaw County, Michigan",1898,42.7,16.8,24.8,6.7,9.1
1400000US26161410500,"Census Tract 4105, Washtenaw County, Michigan",1300,22.2,27.8,25.8,6.4,17.8
1400000US26161410600,"Census Tract 4106, Washtenaw County, Michigan",547,13.3,47.3,21.2,3.5,14.6
1400000US26161410700,"Census Tract 4107, Washtenaw County, Michigan",503,39,30.6,14.3,8,8.2
1400000US26161410800,"Census Tract 4108, Washtenaw County, Michigan",894,40,25.7,19.9,2.9,11.4
1400000US26161410900,"Census Tract 4109, Washtenaw County, Michigan",819,54.8,11.8,17.5,3.1,12.8
1400000US26161411000,"Census Tract 4110, Washtenaw County, Michigan",2332,25.5,37.5,21.8,3,12.2
1400000US26161411100,"Census Tract 4111, Washtenaw County, Michigan",1270,20.4,38.3,37,2.1,2.1
1400000US26161411200,"Census Tract 4112, Washtenaw County, Michigan",1547,23.1,32.5,31.5,2,10.9
1400000US26161411700,"Census Tract 4117, Washtenaw County, Michigan",988,31.9,15,31.1,9.9,12.1
1400000US26161411900,"Census Tract 4119, Washtenaw County, Michigan",1710,20.4,22,31,9.6,16.9
1400000US26161412000,"Census Tract 4120, Washtenaw County, Michigan",1623,25.4,27.5,25.8,5.2,16.1
1400000US26161412100,"Census Tract 4121, Washtenaw County, Michigan",1318,21.2,25.1,31.8,9.9,12
1400000US26161412300,"Census Tract 4123, Washtenaw County, Michigan",1111,25.9,33.5,12.9,3.5,24.2
1400000US26161412600,"Census Tract 4126, Washtenaw County, Michigan",1699,36.8,27.5,25,2.9,7.8
1400000US26161412700,"Census Tract 4127, Washtenaw County, Michigan",2866,44.6,16.3,26,3.1,10
1400000US26161413000,"Census Tract 4130, Washtenaw County, Michigan",2001,17.7,29.3,30.1,4,18.9
1400000US26161413200,"Census Tract 4132, Washtenaw County, Michigan",2190,31.7,23.9,18.1,4.7,21.6
1400000US26161413401,"Census Tract 4134.01, Washtenaw County, Michigan",2346,39.4,17.8,22.8,6.4,13.6
1400000US26161413402,"Census Tract 4134.02, Washtenaw County, Michigan",2767,47.1,15.3,21.1,6.1,10.4
1400000US26161413403,"Census Tract 4134.03, Washtenaw County, Michigan",1069,45.8,20.9,15.7,7.1,10.5
1400000US26161414000,"Census Tract 4140, Washtenaw County, Michigan",1662,44.9,20.9,18.7,3.6,11.9
1400000US26161414200,"Census Tract 4142, Washtenaw County, Michigan",1542,40.9,23.5,19.5,5.5,10.6
1400000US26161414300,"Census Tract 4143, Washtenaw County, Michigan",1797,47.2,23.8,20.2,3.2,5.7
1400000US26161414500,"Census Tract 4145, Washtenaw County, Michigan",1577,47.6,15,23.5,1.9,12
1400000US26161414700,"Census Tract 4147, Washtenaw County, Michigan",980,67.4,4.8,20.1,3.3,4.4
1400000US26161414900,"Census Tract 4149, Washtenaw County, Michigan",1920,78.1,5.1,11.1,0.8,5
1400000US26161415200,"Census Tract 4152, Washtenaw County, Michigan",1330,52,19.5,18.1,3.5,6.9
1400000US26161415400,"Census Tract 4154, Washtenaw County, Michigan",1220,54.5,10.9,21.2,3.9,9.4
1400000US26161415600,"Census Tract 4156, Washtenaw County, Michigan",1084,67.1,8.8,18.9,1.6,3.7
1400000US26161415800,"Census Tract 4158, Washtenaw County, Michigan",1858,71.9,6.1,14.7,1.3,5.9
1400000US26161416000,"Census Tract 4160, Washtenaw County, Michigan",1656,48.2,19.2,21.6,4.1,6.8
1400000US26161416200,"Census Tract 4162, Washtenaw County, Michigan",2200,61.4,10.3,15.9,5.1,7.2
1400000US26161420000,"Census Tract 4200, Washtenaw County, Michigan",1763,30.5,21,24.8,11.6,12
1400000US26161420200,"Census Tract 4202, Washtenaw County, Michigan",1874,25.4,20.1,20.9,10.8,22.8
1400000US26161421100,"Census Tract 4211, Washtenaw County, Michigan",2038,35.7,20,24.5,8.2,11.7
1400000US26161421900,"Census Tract 4219, Washtenaw County, Michigan",18,55.6,0,22.2,0,22.2
1400000US26161422200,"Census Tract 4222, Washtenaw County, Michigan",3847,46.3,16.3,15.5,4.7,17.2
1400000US26161422900,"Census Tract 4229, Washtenaw County, Michigan",28,0,50,25,0,25
1400000US26161423400,"Census Tract 4234, Washtenaw County, Michigan",3582,51,13.6,19.2,3,13.2
1400000US26161423600,"Census Tract 4236, Washtenaw County, Michigan",1335,58.7,10.3,18.1,7.8,5.1
1400000US26161425000,"Census Tract 4250, Washtenaw County, Michigan",2399,59.3,9.9,18.3,1.6,10.9
1400000US26161426000,"Census Tract 4260, Washtenaw County, Michigan",1922,52.4,9.7,20.2,6.4,11.3
1400000US26161431000,"Census Tract 4310, Washtenaw County, Michigan",2204,40.9,13.8,22.2,9.7,13.4
1400000US26161432000,"Census Tract 4320, Washtenaw County, Michigan",2637,47.6,12.1,16.7,12.8,10.8
1400000US26161444000,"Census Tract 4440, Washtenaw County, Michigan",3057,56,12,23.7,3.7,4.6
1400000US26161445000,"Census Tract 4450, Washtenaw County, Michigan",1374,48.3,12.1,23.1,10.1,6.5
1400000US26161446200,"Census Tract 4462, Washtenaw County, Michigan",842,35.4,19.6,31.5,6.9,6.7
1400000US26161446400,"Census Tract 4464, Washtenaw County, Michigan",1397,59,7.9,21.6,5,6.5
1400000US26161447000,"Census Tract 4470, Washtenaw County, Michigan",1514,47.3,14.8,22.1,6.5,9.3
1400000US26161448000,"Census Tract 4480, Washtenaw County, Michigan",1821,53.9,10.2,20.7,7.8,7.4
1400000US26161453000,"Census Tract 4530, Washtenaw County, Michigan",2390,72.6,6.4,12.8,2.7,5.6
1400000US26161454000,"Census Tract 4540, Washtenaw County, Michigan",2433,57.7,11.2,18.7,5.4,6.9
1400000US26161455000,"Census Tract 4550, Washtenaw County, Michigan",2318,56.5,10.5,16.3,6.1,10.6
1400000US26161456000,"Census Tract 4560, Washtenaw County, Michigan",2880,71.6,7.2,13.7,1,6.5
1400000US26161461000,"Census Tract 4610, Washtenaw County, Michigan",3461,56.7,13,18.8,6.1,5.3
1400000US26161464000,"Census Tract 4640, Washtenaw County, Michigan",2786,46.1,15.6,23.9,7.3,7.1
1400000US26161465000,"Census Tract 4650, Washtenaw County, Michigan",3014,36.5,18.2,19.7,13.2,12.3
1400000US26161466000,"Census Tract 4660, Washtenaw County, Michigan",1256,50.6,13.9,16,9.6,10
1400000US26161984000,"Census Tract 9840, Washtenaw County, Michigan",12,0,33.3,33.3,33.3,0
1400000US26163500100,"Census Tract 5001, Wayne County, Michigan",1226,10.8,20,33.4,12.5,23.4
1400000US26163500200,"Census Tract 5002, Wayne County, Michigan",1150,15.1,19,39.7,9.3,17
1400000US26163500300,"Census Tract 5003, Wayne County, Michigan",810,7.5,45.8,19.6,6.7,20.4
1400000US26163500400,"Census Tract 5004, Wayne County, Michigan",378,16.1,42.3,34.4,0,7.1
1400000US26163500500,"Census Tract 5005, Wayne County, Michigan",541,12.6,30.3,18.3,8.5,30.3
1400000US26163500600,"Census Tract 5006, Wayne County, Michigan",926,20.3,25.9,35.9,3.7,14.3
1400000US26163500700,"Census Tract 5007, Wayne County, Michigan",1402,20.3,27.1,24.8,7.1,20.7
1400000US26163500800,"Census Tract 5008, Wayne County, Michigan",1160,21.7,31,20.6,0.4,26.2
1400000US26163500900,"Census Tract 5009, Wayne County, Michigan",1070,17.4,35.4,24.1,6.4,16.6
1400000US26163501000,"Census Tract 5010, Wayne County, Michigan",900,29.4,30.3,22.9,4.6,12.8
1400000US26163501100,"Census Tract 5011, Wayne County, Michigan",676,18.6,43.3,15.8,3,19.2
1400000US26163501200,"Census Tract 5012, Wayne County, Michigan",412,15.5,34.5,20.9,7.3,21.8
1400000US26163501300,"Census Tract 5013, Wayne County, Michigan",986,11.5,48.4,21.7,2.7,15.7
1400000US26163501400,"Census Tract 5014, Wayne County, Michigan",1593,33.5,21.3,24.7,1.1,19.5
1400000US26163501500,"Census Tract 5015, Wayne County, Michigan",1502,20.7,22.2,29.3,5.3,22.5
1400000US26163501600,"Census Tract 5016, Wayne County, Michigan",658,18.1,21.9,27.1,7.8,25.2
1400000US26163501700,"Census Tract 5017, Wayne County, Michigan",646,11.5,35.8,26.5,6.5,19.8
1400000US26163501800,"Census Tract 5018, Wayne County, Michigan",1761,34.4,21.4,24.6,5.8,13.7
1400000US26163501900,"Census Tract 5019, Wayne County, Michigan",1022,24.2,33.3,19.9,4,18.7
1400000US26163502000,"Census Tract 5020, Wayne County, Michigan",854,19.4,30.8,27.2,6.8,15.8
1400000US26163503100,"Census Tract 5031, Wayne County, Michigan",1186,15.3,16.9,37.4,12.8,17.5
1400000US26163503200,"Census Tract 5032, Wayne County, Michigan",1003,10.8,27.8,30.9,8.3,22.2
1400000US26163503300,"Census Tract 5033, Wayne County, Michigan",1371,8.9,25.6,32.7,11.7,21.1
1400000US26163503400,"Census Tract 5034, Wayne County, Michigan",411,7.3,25.8,42.6,8.5,15.8
1400000US26163503500,"Census Tract 5035, Wayne County, Michigan",1186,7.3,34.1,41.7,1.3,15.5
1400000US26163503600,"Census Tract 5036, Wayne County, Michigan",623,14.8,31.8,22.2,4.3,27
1400000US26163503900,"Census Tract 5039, Wayne County, Michigan",608,25,24.7,23.7,3.3,23.4
1400000US26163504000,"Census Tract 5040, Wayne County, Michigan",395,7.1,43.5,29.4,13.4,6.6
1400000US26163504100,"Census Tract 5041, Wayne County, Michigan",433,13.2,34.2,22.6,4.8,25.2
1400000US26163504200,"Census Tract 5042, Wayne County, Michigan",598,18.7,43.6,21.1,4.5,12
1400000US26163504300,"Census Tract 5043, Wayne County, Michigan",786,17,39.9,18.3,9,15.6
1400000US26163504400,"Census Tract 5044, Wayne County, Michigan",488,13.7,44.1,15,3.5,23.8
1400000US26163504700,"Census Tract 5047, Wayne County, Michigan",400,18.3,43,19.5,4.8,14.5
1400000US26163504800,"Census Tract 5048, Wayne County, Michigan",295,11.9,43.1,16.9,0,28.1
1400000US26163504900,"Census Tract 5049, Wayne County, Michigan",977,22.4,26.5,21.4,2.8,26.9
1400000US26163505000,"Census Tract 5050, Wayne County, Michigan",422,14.7,17.5,29.4,4.7,33.6
1400000US26163505100,"Census Tract 5051, Wayne County, Michigan",884,12.1,32.9,22.7,2.4,29.9
1400000US26163505200,"Census Tract 5052, Wayne County, Michigan",1139,11.2,25.7,28.7,5.8,28.6
1400000US26163505400,"Census Tract 5054, Wayne County, Michigan",670,16.7,26.4,33.9,5.8,17.2
1400000US26163505500,"Census Tract 5055, Wayne County, Michigan",305,24.3,36.1,25.2,1.3,13.1
1400000US26163506100,"Census Tract 5061, Wayne County, Michigan",642,21.5,25.9,22.9,3,26.8
1400000US26163506200,"Census Tract 5062, Wayne County, Michigan",637,14,25.7,32.2,3.9,24.2
1400000US26163506300,"Census Tract 5063, Wayne County, Michigan",650,19.7,26.9,28.6,9.1,15.7
1400000US26163506400,"Census Tract 5064, Wayne County, Michigan",294,7.1,34.4,27.2,4.8,26.5
1400000US26163506500,"Census Tract 5065, Wayne County, Michigan",714,8.5,26.9,24.5,4.6,35.4
1400000US26163506600,"Census Tract 5066, Wayne County, Michigan",933,10.8,40.5,23.2,10.2,15.3
1400000US26163506700,"Census Tract 5067, Wayne County, Michigan",335,18.8,11.9,48.4,0,20.9
1400000US26163506800,"Census Tract 5068, Wayne County, Michigan",1311,21.4,27.5,22.1,0,29.1
1400000US26163506900,"Census Tract 5069, Wayne County, Michigan",980,18.1,32.6,34.6,1.1,13.7
1400000US26163507000,"Census Tract 5070, Wayne County, Michigan",666,12,32.3,26.6,5,24.2
1400000US26163507100,"Census Tract 5071, Wayne County, Michigan",689,33.1,30.9,24.5,2.3,9.1
1400000US26163507200,"Census Tract 5072, Wayne County, Michigan",306,13.7,52.9,16,0,17.3
1400000US26163507300,"Census Tract 5073, Wayne County, Michigan",668,17.5,16,19.3,0,47.2
1400000US26163507400,"Census Tract 5074, Wayne County, Michigan",930,17.6,27.1,30.8,10.2,14.3
1400000US26163507500,"Census Tract 5075, Wayne County, Michigan",612,16.5,26.6,23,5.7,28.1
1400000US26163507800,"Census Tract 5078, Wayne County, Michigan",188,6.9,38.8,28.7,8,17.6
1400000US26163507900,"Census Tract 5079, Wayne County, Michigan",592,20.3,24.2,34.1,4.4,17.1
1400000US26163508000,"Census Tract 5080, Wayne County, Michigan",379,5,35.4,34.8,5.3,19.5
1400000US26163508100,"Census Tract 5081, Wayne County, Michigan",302,28.5,47.4,11.9,0,12.3
1400000US26163510400,"Census Tract 5104, Wayne County, Michigan",138,12.3,38.4,23.9,0,25.4
1400000US26163510500,"Census Tract 5105, Wayne County, Michigan",1127,21.3,9.3,13.1,2.6,53.7
1400000US26163510600,"Census Tract 5106, Wayne County, Michigan",1573,27.5,28.5,14.2,7.7,22.1
1400000US26163510700,"Census Tract 5107, Wayne County, Michigan",451,11.5,41.9,25.3,6.2,15.1
1400000US26163511000,"Census Tract 5110, Wayne County, Michigan",390,15.9,25.1,14.4,2.6,42.1
1400000US26163511200,"Census Tract 5112, Wayne County, Michigan",413,28.3,17.4,12.6,5.8,35.8
1400000US26163511300,"Census Tract 5113, Wayne County, Michigan",571,20.1,27.5,24.5,1.8,26.1
1400000US26163511400,"Census Tract 5114, Wayne County, Michigan",740,7.4,24.9,33,7.8,26.9
1400000US26163511900,"Census Tract 5119, Wayne County, Michigan",523,33.1,17,27.2,7.5,15.3
1400000US26163512100,"Census Tract 5121, Wayne County, Michigan",928,20.8,36,8.4,12.2,22.6
1400000US26163512200,"Census Tract 5122, Wayne County, Michigan",250,15.6,53.6,30.8,0,0
1400000US26163512300,"Census Tract 5123, Wayne County, Michigan",279,3.9,28,54.1,1.8,12.2
1400000US26163512400,"Census Tract 5124, Wayne County, Michigan",385,13,22.3,16.1,2.6,46
1400000US26163512600,"Census Tract 5126, Wayne County, Michigan",411,12.9,34.1,18.2,6.6,28.2
1400000US26163512900,"Census Tract 5129, Wayne County, Michigan",274,15,34.7,24.5,8.4,17.5
1400000US26163513200,"Census Tract 5132, Wayne County, Michigan",535,22.4,29.2,13.6,3.7,31
1400000US26163513300,"Census Tract 5133, Wayne County, Michigan",1067,29.8,26.7,16.6,4.7,22.2
1400000US26163513600,"Census Tract 5136, Wayne County, Michigan",242,25.2,36.8,12.4,4.5,21.1
1400000US26163513700,"Census Tract 5137, Wayne County, Michigan",1186,36.3,30.8,13.2,13.6,6.2
1400000US26163513900,"Census Tract 5139, Wayne County, Michigan",503,16.9,31.8,24.9,5.8,20.7
1400000US26163514100,"Census Tract 5141, Wayne County, Michigan",601,7.7,44.9,18.5,8.2,20.8
1400000US26163514200,"Census Tract 5142, Wayne County, Michigan",823,10,18,24.9,6.6,40.6
1400000US26163514300,"Census Tract 5143, Wayne County, Michigan",594,12.8,38.2,16.8,9.4,22.7
1400000US26163514500,"Census Tract 5145, Wayne County, Michigan",330,16.4,45.2,29.4,3,6.1
1400000US26163515200,"Census Tract 5152, Wayne County, Michigan",807,28,31.4,16.6,5.9,18.1
1400000US26163515300,"Census Tract 5153, Wayne County, Michigan",906,51.9,15.7,16.1,0.6,15.8
1400000US26163515400,"Census Tract 5154, Wayne County, Michigan",762,48.3,11.4,20.2,4.2,15.9
1400000US26163515600,"Census Tract 5156, Wayne County, Michigan",555,12.4,29.7,28.3,7.9,21.6
1400000US26163515700,"Census Tract 5157, Wayne County, Michigan",1956,42.9,21.3,22.6,4.7,8.5
1400000US26163515900,"Census Tract 5159, Wayne County, Michigan",373,14.2,46.1,12.9,14.5,12.3
1400000US26163516000,"Census Tract 5160, Wayne County, Michigan",533,20.3,29.1,24.2,1.7,24.8
1400000US26163516100,"Census Tract 5161, Wayne County, Michigan",106,43.4,19.8,22.6,5.7,8.5
1400000US26163516200,"Census Tract 5162, Wayne County, Michigan",199,17.1,54.3,4.5,4.5,19.6
1400000US26163516300,"Census Tract 5163, Wayne County, Michigan",153,26.8,22.9,34.6,0,15.7
1400000US26163516400,"Census Tract 5164, Wayne County, Michigan",374,47.9,25.7,13.4,8.3,4.8
1400000US26163516500,"Census Tract 5165, Wayne County, Michigan",824,56.6,13.2,21,0,9.2
1400000US26163516600,"Census Tract 5166, Wayne County, Michigan",750,14.7,37.9,34.7,0,12.8
1400000US26163516700,"Census Tract 5167, Wayne County, Michigan",1102,39.3,37.2,18.4,0,5.1
1400000US26163516800,"Census Tract 5168, Wayne County, Michigan",381,20.2,27.8,27.3,3.7,21
1400000US26163516900,"Census Tract 5169, Wayne County, Michigan",600,24.5,30.8,19.3,8.8,16.5
1400000US26163517000,"Census Tract 5170, Wayne County, Michigan",1777,60.9,11.6,22.2,1.6,3.7
1400000US26163517100,"Census Tract 5171, Wayne County, Michigan",549,45.2,18.9,33.2,1.1,1.6
1400000US26163517200,"Census Tract 5172, Wayne County, Michigan",758,62,6.3,30.9,0,0.8
1400000US26163517300,"Census Tract 5173, Wayne County, Michigan",843,41.4,27.5,14.2,1.7,15.2
1400000US26163517500,"Census Tract 5175, Wayne County, Michigan",830,46,30.6,13.5,1.9,8
1400000US26163518000,"Census Tract 5180, Wayne County, Michigan",1276,43.9,20.3,27,2,6.8
1400000US26163518400,"Census Tract 5184, Wayne County, Michigan",83,38.6,20.5,9.6,19.3,12
1400000US26163518500,"Census Tract 5185, Wayne County, Michigan",291,22.7,16.2,30.2,13.4,17.5
1400000US26163518600,"Census Tract 5186, Wayne County, Michigan",83,25.3,15.7,8.4,14.5,36.1
1400000US26163518800,"Census Tract 5188, Wayne County, Michigan",201,6,25.9,24.9,0,43.3
1400000US26163518900,"Census Tract 5189, Wayne County, Michigan",432,31.3,38.4,27.3,1.6,1.4
1400000US26163520200,"Census Tract 5202, Wayne County, Michigan",1209,54.6,18.4,22.7,1.7,2.6
