Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26161447000,"Census Tract 4470, Washtenaw County, Michigan",1527,48.5,12.9,24.6,7.5,6.4
1400000US26161448000,"Census Tract 4480, Washtenaw County, Michigan",1816,43.7,12.4,23,9.1,11.8
1400000US26161453000,"Census Tract 4530, Washtenaw County, Michigan",2575,69.5,7.3,16.5,3.7,2.9
1400000US26161454000,"Census Tract 4540, Washtenaw County, Michigan",2567,58.4,9.4,19.6,6.9,5.7
1400000US26161455000,"Census Tract 4550, Washtenaw County, Michigan",2258,45.7,17.6,21.5,7.3,7.9
1400000US26161456000,"Census Tract 4560, Washtenaw County, Michigan",2749,64.6,11.7,16.9,1.4,5.4
1400000US26161461000,"Census Tract 4610, Washtenaw County, Michigan",3235,58.3,13.9,17,6.3,4.5
1400000US26161464000,"Census Tract 4640, Washtenaw County, Michigan",2728,35.7,15.5,32.2,7.8,8.8
1400000US26161465000,"Census Tract 4650, Washtenaw County, Michigan",2984,31.9,19.1,27.4,7.9,13.7
1400000US26161466000,"Census Tract 4660, Washtenaw County, Michigan",1173,33.8,17.6,24.1,10.1,14.4
1400000US26161984000,"Census Tract 9840, Washtenaw County, Michigan",26,0,0,30.8,34.6,34.6
1400000US26163500100,"Census Tract 5001, Wayne County, Michigan",1120,20.8,22,31.9,13.2,12.1
1400000US26163500200,"Census Tract 5002, Wayne County, Michigan",877,26.2,21.3,26.8,8.4,17.2
1400000US26163500300,"Census Tract 5003, Wayne County, Michigan",676,13.5,54.7,22.5,6.4,3
1400000US26163500400,"Census Tract 5004, Wayne County, Michigan",295,6.1,40.7,38.3,3.7,11.2
1400000US26163500500,"Census Tract 5005, Wayne County, Michigan",510,11,42.5,14.5,10.6,21.4
1400000US26163500600,"Census Tract 5006, Wayne County, Michigan",1129,28,23.4,33.8,7,7.8
1400000US26163500700,"Census Tract 5007, Wayne County, Michigan",1524,16.8,38.7,24.2,3,17.3
1400000US26163500800,"Census Tract 5008, Wayne County, Michigan",927,17.9,32.6,30.6,0.5,18.3
1400000US26163500900,"Census Tract 5009, Wayne County, Michigan",1363,15.3,32,21.6,14.7,16.4
1400000US26163501000,"Census Tract 5010, Wayne County, Michigan",1188,26.2,48.7,11.7,2.6,10.8
1400000US26163501100,"Census Tract 5011, Wayne County, Michigan",985,31.3,21.8,15.8,1.3,29.7
1400000US26163501200,"Census Tract 5012, Wayne County, Michigan",616,15.7,35.1,16.2,7.6,25.3
1400000US26163501300,"Census Tract 5013, Wayne County, Michigan",1134,18.3,31.4,36,1,13.3
1400000US26163501400,"Census Tract 5014, Wayne County, Michigan",1227,39,31.1,23.1,4.3,2.4
1400000US26163501500,"Census Tract 5015, Wayne County, Michigan",1652,27.5,25.8,20.8,8.4,17.4
1400000US26163501600,"Census Tract 5016, Wayne County, Michigan",694,31.8,18.3,32.7,4.6,12.5
1400000US26163501700,"Census Tract 5017, Wayne County, Michigan",540,15.6,18.9,25,8.9,31.7
1400000US26163501800,"Census Tract 5018, Wayne County, Michigan",2095,46.7,10.6,30.9,2.9,8.8
1400000US26163501900,"Census Tract 5019, Wayne County, Michigan",1186,21.8,20.6,30.3,6.8,20.5
1400000US26163502000,"Census Tract 5020, Wayne County, Michigan",610,31.3,25.2,32.5,3.4,7.5
1400000US26163503100,"Census Tract 5031, Wayne County, Michigan",968,24.1,23.7,23.7,8.6,20
1400000US26163503200,"Census Tract 5032, Wayne County, Michigan",871,16.8,43.6,14.4,7,18.3
1400000US26163503300,"Census Tract 5033, Wayne County, Michigan",1102,21.2,32.4,29.9,6.8,9.7
1400000US26163503400,"Census Tract 5034, Wayne County, Michigan",507,18.3,29,9.5,1,42.2
1400000US26163503500,"Census Tract 5035, Wayne County, Michigan",1015,17.2,44,30,1.6,7.1
1400000US26163503600,"Census Tract 5036, Wayne County, Michigan",416,12.5,29.3,35.3,3.1,19.7
1400000US26163503900,"Census Tract 5039, Wayne County, Michigan",714,14.8,45.8,18.5,0,20.9
1400000US26163504000,"Census Tract 5040, Wayne County, Michigan",452,17.5,38.9,25.7,5.1,12.8
1400000US26163504100,"Census Tract 5041, Wayne County, Michigan",571,21.5,44,31,0,3.5
1400000US26163504200,"Census Tract 5042, Wayne County, Michigan",634,15.9,27.8,30.6,3.5,22.2
1400000US26163504300,"Census Tract 5043, Wayne County, Michigan",725,9.2,47.2,27.9,8.4,7.3
1400000US26163504400,"Census Tract 5044, Wayne County, Michigan",345,20.3,30.1,29,8.4,12.2
1400000US26163504700,"Census Tract 5047, Wayne County, Michigan",611,24.2,31.9,32.6,0,11.3
1400000US26163504800,"Census Tract 5048, Wayne County, Michigan",226,8,45.1,17.7,14.2,15
1400000US26163504900,"Census Tract 5049, Wayne County, Michigan",984,23.1,12.8,47.6,3.8,12.8
1400000US26163505000,"Census Tract 5050, Wayne County, Michigan",348,26.7,20.7,23.6,7.5,21.6
1400000US26163505100,"Census Tract 5051, Wayne County, Michigan",942,11.5,30.3,35.6,2.1,20.6
1400000US26163505200,"Census Tract 5052, Wayne County, Michigan",993,17.4,33.5,32,2.7,14.3
1400000US26163505400,"Census Tract 5054, Wayne County, Michigan",615,19.3,37.4,31.2,2.8,9.3
1400000US26163505500,"Census Tract 5055, Wayne County, Michigan",314,30.3,47.1,12.1,5.7,4.8
1400000US26163506100,"Census Tract 5061, Wayne County, Michigan",484,19.6,29.1,20.7,10.1,20.5
1400000US26163506200,"Census Tract 5062, Wayne County, Michigan",583,12.3,38.6,31.6,1.9,15.6
1400000US26163506300,"Census Tract 5063, Wayne County, Michigan",711,8.6,43.5,33.9,3.4,10.7
1400000US26163506400,"Census Tract 5064, Wayne County, Michigan",567,16.4,32.8,15.7,10.1,25
1400000US26163506500,"Census Tract 5065, Wayne County, Michigan",652,14.7,45.1,27,0.6,12.6
1400000US26163506600,"Census Tract 5066, Wayne County, Michigan",733,2.2,52.8,30.8,3.3,10.9
1400000US26163506700,"Census Tract 5067, Wayne County, Michigan",473,26.4,10.4,48.8,0,14.4
1400000US26163506800,"Census Tract 5068, Wayne County, Michigan",1273,15.2,35.7,30.5,3.1,15.6
1400000US26163506900,"Census Tract 5069, Wayne County, Michigan",1174,24.2,26.4,27.9,3.8,17.6
1400000US26163507000,"Census Tract 5070, Wayne County, Michigan",680,34.9,24.3,13.5,3.4,24
1400000US26163507100,"Census Tract 5071, Wayne County, Michigan",429,11.9,21.2,44.1,16.3,6.5
1400000US26163507200,"Census Tract 5072, Wayne County, Michigan",236,2.1,49.2,22,5.9,20.8
1400000US26163507300,"Census Tract 5073, Wayne County, Michigan",861,9.4,29.8,28.3,6.3,26.1
1400000US26163507400,"Census Tract 5074, Wayne County, Michigan",1035,18.9,33.2,31.5,4.5,11.8
1400000US26163507500,"Census Tract 5075, Wayne County, Michigan",810,13.5,32.7,20.4,11.1,22.3
1400000US26163507800,"Census Tract 5078, Wayne County, Michigan",163,27,44.2,0,13.5,15.3
1400000US26163507900,"Census Tract 5079, Wayne County, Michigan",713,28.3,33.1,17.7,2.5,18.4
1400000US26163508000,"Census Tract 5080, Wayne County, Michigan",200,9.5,40.5,22.5,0,27.5
1400000US26163508100,"Census Tract 5081, Wayne County, Michigan",507,24.3,28.8,29,8.3,9.7
1400000US26163510400,"Census Tract 5104, Wayne County, Michigan",247,3.6,53.8,26.3,0,16.2
1400000US26163510500,"Census Tract 5105, Wayne County, Michigan",940,12.9,21.8,23.4,2.3,39.6
1400000US26163510600,"Census Tract 5106, Wayne County, Michigan",1071,16.2,28.7,21.4,6.3,27.5
1400000US26163510700,"Census Tract 5107, Wayne County, Michigan",446,10.5,27.1,31.2,17.3,13.9
1400000US26163511000,"Census Tract 5110, Wayne County, Michigan",421,12.6,15.4,37.1,1.2,33.7
1400000US26163511200,"Census Tract 5112, Wayne County, Michigan",388,9.5,38.4,23.5,0,28.6
1400000US26163511300,"Census Tract 5113, Wayne County, Michigan",704,12.5,30.3,38.6,6.4,12.2
1400000US26163511400,"Census Tract 5114, Wayne County, Michigan",855,20.2,25.4,24.2,6.2,24
1400000US26163511900,"Census Tract 5119, Wayne County, Michigan",339,28.9,8.8,46,0,16.2
1400000US26163512100,"Census Tract 5121, Wayne County, Michigan",1123,14.7,26.5,37.7,5.9,15.2
1400000US26163512200,"Census Tract 5122, Wayne County, Michigan",93,0,67.7,32.3,0,0
1400000US26163512300,"Census Tract 5123, Wayne County, Michigan",361,4.4,39.1,22.4,15.2,18.8
1400000US26163512400,"Census Tract 5124, Wayne County, Michigan",401,10,52.4,9.5,8.5,19.7
1400000US26163512600,"Census Tract 5126, Wayne County, Michigan",349,12.9,37.5,20.3,8.3,20.9
1400000US26163512900,"Census Tract 5129, Wayne County, Michigan",444,14.9,39.2,19.8,10.1,16
1400000US26163513200,"Census Tract 5132, Wayne County, Michigan",434,13.4,36.2,18,2.1,30.4
1400000US26163513300,"Census Tract 5133, Wayne County, Michigan",843,36.8,27.4,30.2,2.4,3.2
1400000US26163513600,"Census Tract 5136, Wayne County, Michigan",530,21.9,42.6,11.3,4.3,19.8
1400000US26163513700,"Census Tract 5137, Wayne County, Michigan",901,24,43.8,18.8,0,13.4
1400000US26163513900,"Census Tract 5139, Wayne County, Michigan",457,19,33.7,24.5,6.8,16
1400000US26163514100,"Census Tract 5141, Wayne County, Michigan",496,9.7,38.7,29.2,5.6,16.7
1400000US26163514200,"Census Tract 5142, Wayne County, Michigan",855,7,64.6,9.5,15.6,3.4
1400000US26163514300,"Census Tract 5143, Wayne County, Michigan",726,20,31.4,19.8,14.6,14.2
1400000US26163514500,"Census Tract 5145, Wayne County, Michigan",295,20.3,43.1,32.9,2.4,1.4
1400000US26163515200,"Census Tract 5152, Wayne County, Michigan",614,16.8,31.9,31.1,8,12.2
1400000US26163515300,"Census Tract 5153, Wayne County, Michigan",771,32.2,22.8,21.8,3.5,19.7
1400000US26163515400,"Census Tract 5154, Wayne County, Michigan",705,58,20.7,15.2,1.4,4.7
1400000US26163515600,"Census Tract 5156, Wayne County, Michigan",364,0,46.4,44.8,1.9,6.9
1400000US26163515700,"Census Tract 5157, Wayne County, Michigan",1844,42,15.8,27.3,1.2,13.6
1400000US26163515900,"Census Tract 5159, Wayne County, Michigan",398,13.1,23.9,51,0,12.1
1400000US26163516000,"Census Tract 5160, Wayne County, Michigan",663,30.9,12.2,30.6,10.1,16.1
1400000US26163516100,"Census Tract 5161, Wayne County, Michigan",116,18.1,43.1,32.8,0,6
1400000US26163516200,"Census Tract 5162, Wayne County, Michigan",162,38.9,9.9,21.6,13,16.7
1400000US26163516300,"Census Tract 5163, Wayne County, Michigan",248,13.7,47.2,34.7,0,4.4
1400000US26163516400,"Census Tract 5164, Wayne County, Michigan",446,31.4,32.3,25.1,4.5,6.7
1400000US26163516500,"Census Tract 5165, Wayne County, Michigan",706,43.2,18.3,17.3,0,21.2
1400000US26163516600,"Census Tract 5166, Wayne County, Michigan",637,21.8,22.4,40.3,2,13.3
1400000US26163516700,"Census Tract 5167, Wayne County, Michigan",1027,33,20.5,31.7,0,14.7
1400000US26163516800,"Census Tract 5168, Wayne County, Michigan",267,13.5,30.7,25.8,0,30
1400000US26163516900,"Census Tract 5169, Wayne County, Michigan",494,22.9,10.3,36.8,15.2,14.8
1400000US26163517000,"Census Tract 5170, Wayne County, Michigan",1079,48.7,12.7,29,4.1,5.6
1400000US26163517100,"Census Tract 5171, Wayne County, Michigan",369,36,34.4,27.6,0,1.9
1400000US26163517200,"Census Tract 5172, Wayne County, Michigan",513,44.4,25,26.5,4.1,0
1400000US26163517300,"Census Tract 5173, Wayne County, Michigan",381,43,24.9,11,5.2,15.7
1400000US26163517500,"Census Tract 5175, Wayne County, Michigan",567,46.6,19.8,19.6,1.9,12.2
1400000US26163518000,"Census Tract 5180, Wayne County, Michigan",554,47.8,26.7,22.9,2.5,0
1400000US26163518400,"Census Tract 5184, Wayne County, Michigan",93,18.3,61.3,15.1,5.4,0
1400000US26163518500,"Census Tract 5185, Wayne County, Michigan",297,13.5,60.3,2.7,8.1,15.5
1400000US26163518600,"Census Tract 5186, Wayne County, Michigan",170,24.7,28.2,31.8,0,15.3
1400000US26163518800,"Census Tract 5188, Wayne County, Michigan",161,8.7,49.1,27.3,11.2,3.7
1400000US26163518900,"Census Tract 5189, Wayne County, Michigan",242,50,14.9,23.1,6.2,5.8
1400000US26163520200,"Census Tract 5202, Wayne County, Michigan",1003,55.9,15.7,24,1.3,3.1
1400000US26163520300,"Census Tract 5203, Wayne County, Michigan",698,48,24.4,18.9,0,8.7
1400000US26163520400,"Census Tract 5204, Wayne County, Michigan",690,35.5,24.5,12.5,9,18.6
1400000US26163520700,"Census Tract 5207, Wayne County, Michigan",1175,35.3,33.3,20.3,6.3,4.8
1400000US26163520800,"Census Tract 5208, Wayne County, Michigan",660,57.6,14.5,17.6,6.7,3.6
1400000US26163521100,"Census Tract 5211, Wayne County, Michigan",559,20.8,38.5,22.5,3.6,14.7
1400000US26163521300,"Census Tract 5213, Wayne County, Michigan",350,20.9,27.1,22.6,9.1,20.3
1400000US26163521400,"Census Tract 5214, Wayne County, Michigan",638,32.8,26.8,18.7,7.1,14.7
1400000US26163521500,"Census Tract 5215, Wayne County, Michigan",596,30.5,33.7,33.6,0,2.2
1400000US26163521800,"Census Tract 5218, Wayne County, Michigan",249,21.7,44.6,30.1,0,3.6
1400000US26163521900,"Census Tract 5219, Wayne County, Michigan",1082,32.7,32.6,17,3,14.6
1400000US26163522000,"Census Tract 5220, Wayne County, Michigan",383,10.2,61.6,18.3,5.5,4.4
1400000US26163522100,"Census Tract 5221, Wayne County, Michigan",133,30.8,27.8,29.3,7.5,4.5
1400000US26163522200,"Census Tract 5222, Wayne County, Michigan",156,50,16,17.3,0,16.7
1400000US26163522300,"Census Tract 5223, Wayne County, Michigan",383,4.2,5,44.1,10.4,36.3
1400000US26163522400,"Census Tract 5224, Wayne County, Michigan",353,35.7,34.3,13,0,17
1400000US26163522500,"Census Tract 5225, Wayne County, Michigan",470,18.3,46.6,22.6,1.5,11.1
1400000US26163523100,"Census Tract 5231, Wayne County, Michigan",437,10.5,14,25.2,17.6,32.7
1400000US26163523200,"Census Tract 5232, Wayne County, Michigan",1434,12.1,26.5,16.4,22,23
1400000US26163523300,"Census Tract 5233, Wayne County, Michigan",1246,8.1,30.3,9.7,27.2,24.6
1400000US26163523400,"Census Tract 5234, Wayne County, Michigan",887,12.2,45.3,5.5,2,34.9
1400000US26163523800,"Census Tract 5238, Wayne County, Michigan",1437,3.5,32.6,20.2,17.7,26.1
1400000US26163524000,"Census Tract 5240, Wayne County, Michigan",786,5.9,31.9,26.1,9.8,26.3
1400000US26163524100,"Census Tract 5241, Wayne County, Michigan",1330,8.4,17.7,25,20.4,28.5
1400000US26163524200,"Census Tract 5242, Wayne County, Michigan",1662,12.9,24.2,24.5,16.7,21.7
1400000US26163524300,"Census Tract 5243, Wayne County, Michigan",876,8.4,35.7,17.6,14.5,23.7
1400000US26163524500,"Census Tract 5245, Wayne County, Michigan",394,16,27.7,23.9,6.6,25.9
1400000US26163524700,"Census Tract 5247, Wayne County, Michigan",948,24.1,23,21.6,4,27.3
1400000US26163524800,"Census Tract 5248, Wayne County, Michigan",472,36.7,23.5,26.9,0,12.9
1400000US26163524900,"Census Tract 5249, Wayne County, Michigan",470,16.8,44.7,14.5,7.9,16.2
1400000US26163525000,"Census Tract 5250, Wayne County, Michigan",499,9.6,20.6,22,10.2,37.5
1400000US26163525400,"Census Tract 5254, Wayne County, Michigan",418,12.7,38,16.3,9.1,23.9
1400000US26163525500,"Census Tract 5255, Wayne County, Michigan",401,29.2,21.4,18,29.9,1.5
1400000US26163525600,"Census Tract 5256, Wayne County, Michigan",500,7,32.2,5.4,28,27.4
1400000US26163525700,"Census Tract 5257, Wayne County, Michigan",1667,4.9,17,24.3,9.8,44
1400000US26163525800,"Census Tract 5258, Wayne County, Michigan",656,11.9,31.4,13.3,13.1,30.3
1400000US26163526000,"Census Tract 5260, Wayne County, Michigan",639,13.6,15.5,20.3,28.3,22.2
1400000US26163526100,"Census Tract 5261, Wayne County, Michigan",740,14.9,20.5,18.8,15,30.8
1400000US26163526200,"Census Tract 5262, Wayne County, Michigan",848,8.1,20,7.3,14.2,50.4
1400000US26163526300,"Census Tract 5263, Wayne County, Michigan",853,2.9,21.6,11.1,31.3,33.1
1400000US26163526400,"Census Tract 5264, Wayne County, Michigan",451,6,40.4,11.8,24.6,17.3
1400000US26163526500,"Census Tract 5265, Wayne County, Michigan",587,17.5,28.4,25.6,9.4,19.1
1400000US26163527200,"Census Tract 5272, Wayne County, Michigan",180,15.6,40,20,2.8,21.7
1400000US26163527300,"Census Tract 5273, Wayne County, Michigan",390,15.4,50.3,15.4,8.5,10.5
1400000US26163530100,"Census Tract 5301, Wayne County, Michigan",752,19.4,40,26.3,6.8,7.4
1400000US26163530200,"Census Tract 5302, Wayne County, Michigan",1443,30.6,18.7,26.3,7.2,17.2
1400000US26163530300,"Census Tract 5303, Wayne County, Michigan",603,8,36.8,44.9,0,10.3
1400000US26163530400,"Census Tract 5304, Wayne County, Michigan",557,28,25.7,27.6,0,18.7
1400000US26163530500,"Census Tract 5305, Wayne County, Michigan",760,25.8,24.2,17,4.6,28.4
1400000US26163530800,"Census Tract 5308, Wayne County, Michigan",517,16.8,32.9,30.4,2.5,17.4
1400000US26163530900,"Census Tract 5309, Wayne County, Michigan",591,15.7,35.7,35,0,13.5
1400000US26163531100,"Census Tract 5311, Wayne County, Michigan",264,24.2,40.2,11.7,9.8,14
1400000US26163531200,"Census Tract 5312, Wayne County, Michigan",1005,44.1,22.7,16.2,1.5,15.5
1400000US26163531300,"Census Tract 5313, Wayne County, Michigan",474,17.9,34.2,32.7,3.6,11.6
1400000US26163531400,"Census Tract 5314, Wayne County, Michigan",584,10.8,35.1,37.5,3.1,13.5
1400000US26163531500,"Census Tract 5315, Wayne County, Michigan",673,19,32.8,22.6,7.1,18.4
1400000US26163531600,"Census Tract 5316, Wayne County, Michigan",416,14.2,45.7,14.2,6,20
1400000US26163531700,"Census Tract 5317, Wayne County, Michigan",604,21.5,48.7,21.7,0,8.1
1400000US26163531800,"Census Tract 5318, Wayne County, Michigan",679,8.4,52.4,13.3,6.3,19.6
1400000US26163531900,"Census Tract 5319, Wayne County, Michigan",106,30.2,52.8,0,0,17
1400000US26163532200,"Census Tract 5322, Wayne County, Michigan",420,24,24.3,26,6,19.8
1400000US26163532300,"Census Tract 5323, Wayne County, Michigan",488,44.7,12.7,42,0,0.6
1400000US26163532400,"Census Tract 5324, Wayne County, Michigan",464,27.2,19,23.7,6.3,23.9
1400000US26163532600,"Census Tract 5326, Wayne County, Michigan",563,34.6,26.5,11.2,16.2,11.5
1400000US26163532700,"Census Tract 5327, Wayne County, Michigan",197,14.7,54.3,7.6,17.8,5.6
1400000US26163533000,"Census Tract 5330, Wayne County, Michigan",549,23.3,36.6,25.7,5.1,9.3
1400000US26163533100,"Census Tract 5331, Wayne County, Michigan",517,10.8,47.8,25.9,3.3,12.2
1400000US26163533200,"Census Tract 5332, Wayne County, Michigan",364,27.7,42.6,6.9,0,22.8
1400000US26163533300,"Census Tract 5333, Wayne County, Michigan",595,13.4,32.1,26.4,6.2,21.8
1400000US26163533400,"Census Tract 5334, Wayne County, Michigan",790,8.9,44.4,19.5,5.3,21.9
1400000US26163533500,"Census Tract 5335, Wayne County, Michigan",264,12.1,44.7,11.7,0,31.4
1400000US26163533600,"Census Tract 5336, Wayne County, Michigan",578,14.9,36.9,18,9.7,20.6
1400000US26163533700,"Census Tract 5337, Wayne County, Michigan",171,10.5,50.9,12.3,14,12.3
1400000US26163533900,"Census Tract 5339, Wayne County, Michigan",1210,29.8,30.7,15.5,3.6,20.4
1400000US26163534100,"Census Tract 5341, Wayne County, Michigan",556,17.3,25.5,23.2,5,29
1400000US26163534200,"Census Tract 5342, Wayne County, Michigan",1334,19,37.5,23,9.1,11.3
1400000US26163534300,"Census Tract 5343, Wayne County, Michigan",301,3,47.2,25.2,8,16.6
1400000US26163534400,"Census Tract 5344, Wayne County, Michigan",462,23.4,31,18,3.7,24
1400000US26163534500,"Census Tract 5345, Wayne County, Michigan",168,16.1,19,17.3,4.2,43.5
1400000US26163534600,"Census Tract 5346, Wayne County, Michigan",555,8.5,29.5,22.2,21.4,18.4
1400000US26163534700,"Census Tract 5347, Wayne County, Michigan",914,10.8,49.5,12.5,13.3,13.9
1400000US26163535000,"Census Tract 5350, Wayne County, Michigan",881,11.8,36.2,25.1,2.2,24.7
1400000US26163535100,"Census Tract 5351, Wayne County, Michigan",825,13,48.2,20.8,8.4,9.6
1400000US26163535200,"Census Tract 5352, Wayne County, Michigan",684,17.4,46.8,22.1,0,13.7
1400000US26163535300,"Census Tract 5353, Wayne County, Michigan",1303,12,41.6,27.7,7.8,10.9
1400000US26163535400,"Census Tract 5354, Wayne County, Michigan",342,10.8,19.6,33,13.5,23.1
1400000US26163535500,"Census Tract 5355, Wayne County, Michigan",940,17.2,33.4,19,3.3,27
1400000US26163535600,"Census Tract 5356, Wayne County, Michigan",1079,39.2,22.7,28.5,1.2,8.4
1400000US26163535700,"Census Tract 5357, Wayne County, Michigan",582,9.8,51.9,29.6,7.4,1.4
1400000US26163536100,"Census Tract 5361, Wayne County, Michigan",994,23.4,25.4,27.8,1.4,22
1400000US26163536200,"Census Tract 5362, Wayne County, Michigan",687,30.3,23,27.2,6,13.5
1400000US26163536300,"Census Tract 5363, Wayne County, Michigan",834,17.5,23.3,37.6,7.7,13.9
1400000US26163536400,"Census Tract 5364, Wayne County, Michigan",708,13.6,38.3,31.5,0,16.7
1400000US26163536500,"Census Tract 5365, Wayne County, Michigan",710,32.8,13,38.3,3.7,12.3
1400000US26163536600,"Census Tract 5366, Wayne County, Michigan",763,7.9,58.2,19.7,3.9,10.4
1400000US26163536700,"Census Tract 5367, Wayne County, Michigan",304,11.2,26.6,30.6,13.2,18.4
1400000US26163536800,"Census Tract 5368, Wayne County, Michigan",503,25.6,10.9,45.7,1,16.7
1400000US26163536900,"Census Tract 5369, Wayne County, Michigan",847,30,25.6,30.9,1.5,11.9
1400000US26163537000,"Census Tract 5370, Wayne County, Michigan",1071,15.3,30.5,26.5,5.3,22.3
1400000US26163537100,"Census Tract 5371, Wayne County, Michigan",714,17.4,28.7,29.3,6.2,18.5
1400000US26163537200,"Census Tract 5372, Wayne County, Michigan",202,19.8,35.1,12.9,15.3,16.8
1400000US26163537300,"Census Tract 5373, Wayne County, Michigan",711,13.1,34.5,21.9,2.4,28.1
1400000US26163537500,"Census Tract 5375, Wayne County, Michigan",922,27.2,25.3,26.2,7.7,13.6
1400000US26163537600,"Census Tract 5376, Wayne County, Michigan",1004,29.7,19.1,34.2,3.9,13.1
1400000US26163537700,"Census Tract 5377, Wayne County, Michigan",1115,14.9,26.5,18.7,15,24.9
1400000US26163537800,"Census Tract 5378, Wayne County, Michigan",639,9.2,28.2,29.1,13,20.5
1400000US26163538100,"Census Tract 5381, Wayne County, Michigan",792,52.5,13.6,26.1,2.4,5.3
1400000US26163538200,"Census Tract 5382, Wayne County, Michigan",964,62.1,17,11.3,3.5,6
1400000US26163538300,"Census Tract 5383, Wayne County, Michigan",697,26.1,33.4,26.1,0,14.3
1400000US26163538400,"Census Tract 5384, Wayne County, Michigan",1477,52,10.1,16.5,11,10.4
1400000US26163538500,"Census Tract 5385, Wayne County, Michigan",1572,34.6,17.2,37,3.4,7.8
1400000US26163538600,"Census Tract 5386, Wayne County, Michigan",2072,31.1,26.3,26.6,2.7,13.3
1400000US26163538700,"Census Tract 5387, Wayne County, Michigan",927,21.1,31.1,25.5,6.9,15.4
1400000US26163538800,"Census Tract 5388, Wayne County, Michigan",566,33.4,11.8,40.6,2.8,11.3
1400000US26163538900,"Census Tract 5389, Wayne County, Michigan",1185,38.8,22.3,22.2,4.8,11.9
1400000US26163539000,"Census Tract 5390, Wayne County, Michigan",854,11.4,16.7,38.4,9.7,23.8
1400000US26163539100,"Census Tract 5391, Wayne County, Michigan",494,24.3,9.3,44.3,6.1,16
1400000US26163539200,"Census Tract 5392, Wayne County, Michigan",1584,43.3,30.9,12.1,3.3,10.4
1400000US26163539300,"Census Tract 5393, Wayne County, Michigan",1492,28.9,21.4,31.2,4.2,14.4
1400000US26163539400,"Census Tract 5394, Wayne County, Michigan",1202,30.7,20.3,30.4,8.7,10
1400000US26163539500,"Census Tract 5395, Wayne County, Michigan",1034,29.5,32,14.2,8.6,15.7
1400000US26163539600,"Census Tract 5396, Wayne County, Michigan",942,23.8,44.2,16.1,0.8,15.1
1400000US26163539700,"Census Tract 5397, Wayne County, Michigan",604,27.5,21.9,35.9,3.6,11.1
1400000US26163540100,"Census Tract 5401, Wayne County, Michigan",1192,18,35.5,26.3,4.9,15.3
1400000US26163540200,"Census Tract 5402, Wayne County, Michigan",1007,23.7,25.2,35.7,4.5,10.8
1400000US26163540300,"Census Tract 5403, Wayne County, Michigan",1260,25.6,26.5,30.2,5.6,12.1
1400000US26163540400,"Census Tract 5404, Wayne County, Michigan",707,25.2,26,22.9,3.8,22.1
1400000US26163540500,"Census Tract 5405, Wayne County, Michigan",1252,23.2,26.1,30.4,1.1,19.2
1400000US26163540600,"Census Tract 5406, Wayne County, Michigan",1105,30,30.7,23.7,4.7,11
1400000US26163540700,"Census Tract 5407, Wayne County, Michigan",1243,30,32.3,21,3.3,13.4
1400000US26163540800,"Census Tract 5408, Wayne County, Michigan",795,15.8,50.2,23.3,3,7.7
1400000US26163540900,"Census Tract 5409, Wayne County, Michigan",1383,17.8,30.7,36.7,4.8,10
1400000US26163541000,"Census Tract 5410, Wayne County, Michigan",1223,18.2,36.4,19.5,3.4,22.6
1400000US26163541100,"Census Tract 5411, Wayne County, Michigan",881,6.4,37.7,31,4.9,20.1
1400000US26163541200,"Census Tract 5412, Wayne County, Michigan",511,14.1,37.6,28.4,3.7,16.2
1400000US26163541300,"Census Tract 5413, Wayne County, Michigan",866,18.5,27.1,37.5,5,11.9
1400000US26163541400,"Census Tract 5414, Wayne County, Michigan",1037,22.6,20,33.8,5.4,18.3
1400000US26163541500,"Census Tract 5415, Wayne County, Michigan",1463,29.5,26.3,29,4.9,10.4
1400000US26163541700,"Census Tract 5417, Wayne County, Michigan",457,17.5,20.8,33.5,14.9,13.3
1400000US26163541800,"Census Tract 5418, Wayne County, Michigan",966,31.8,19.7,28.4,6.5,13.7
1400000US26163542100,"Census Tract 5421, Wayne County, Michigan",1472,25.8,25.7,25.6,3.1,19.8
1400000US26163542200,"Census Tract 5422, Wayne County, Michigan",1004,22.9,24.4,31.5,10.5,10.8
1400000US26163542300,"Census Tract 5423, Wayne County, Michigan",720,21.5,20.7,28.9,13.1,15.8
1400000US26163542400,"Census Tract 5424, Wayne County, Michigan",779,26.7,26.2,30.8,3.1,13.2
1400000US26163542500,"Census Tract 5425, Wayne County, Michigan",1133,40.1,16.7,20.7,1.1,21.4
1400000US26163542600,"Census Tract 5426, Wayne County, Michigan",1078,28.9,27.1,21.2,4,18.7
1400000US26163542700,"Census Tract 5427, Wayne County, Michigan",317,10.4,50.2,14.2,5,20.2
1400000US26163542800,"Census Tract 5428, Wayne County, Michigan",1034,30.8,16.5,23.8,6.4,22.5
1400000US26163542900,"Census Tract 5429, Wayne County, Michigan",1482,40.3,17,22.3,5.5,14.9
1400000US26163543000,"Census Tract 5430, Wayne County, Michigan",1019,49.7,10.1,25.9,1.5,12.9
1400000US26163543100,"Census Tract 5431, Wayne County, Michigan",1039,52.6,18.5,15.7,1.6,11.6
1400000US26163543200,"Census Tract 5432, Wayne County, Michigan",872,36.5,19.5,18.8,2.2,23.1
