Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26037010201,"Census Tract 102.01, Clinton County, Michigan",1087,43.9,14.2,21.7,7.2,13.1
1400000US26037010203,"Census Tract 102.03, Clinton County, Michigan",704,15.6,24.9,19.2,4.5,35.8
1400000US26037010204,"Census Tract 102.04, Clinton County, Michigan",893,50.3,24.2,16.6,4.6,4.4
1400000US26037010300,"Census Tract 103, Clinton County, Michigan",2487,47.4,16,18.8,8.4,9.4
1400000US26037010400,"Census Tract 104, Clinton County, Michigan",2330,34.8,13.6,25,10,16.5
1400000US26037010500,"Census Tract 105, Clinton County, Michigan",1603,29.3,13.1,26.7,16,15
1400000US26037010600,"Census Tract 106, Clinton County, Michigan",1105,26.2,19.4,24.3,13.9,16.3
1400000US26037010701,"Census Tract 107.01, Clinton County, Michigan",1027,27.9,12.4,23.5,17.1,19.1
1400000US26037010702,"Census Tract 107.02, Clinton County, Michigan",952,28.7,19.2,24.1,12.7,15.3
1400000US26037010801,"Census Tract 108.01, Clinton County, Michigan",1839,22.6,21.6,33.6,6.1,16
1400000US26037010802,"Census Tract 108.02, Clinton County, Michigan",1650,33.2,20.8,28.9,3.8,13.2
1400000US26037010901,"Census Tract 109.01, Clinton County, Michigan",1198,29.7,21.8,22.2,7.7,18.6
1400000US26037010902,"Census Tract 109.02, Clinton County, Michigan",2238,34.8,15.6,25.5,9.3,14.7
1400000US26037011001,"Census Tract 110.01, Clinton County, Michigan",1572,23.2,22.9,22.4,10.4,21.1
1400000US26037011002,"Census Tract 110.02, Clinton County, Michigan",1693,44.2,14.2,23.7,7.1,10.6
1400000US26037011101,"Census Tract 111.01, Clinton County, Michigan",2129,42.8,17.5,20.8,6.3,12.5
1400000US26037011104,"Census Tract 111.04, Clinton County, Michigan",2520,54,8.3,21.4,5,11.2
1400000US26037011200,"Census Tract 112, Clinton County, Michigan",1318,40.8,37.6,18.1,1.2,2.2
1400000US26039960100,"Census Tract 9601, Crawford County, Michigan",718,24.7,21.2,22.3,12.8,19.1
1400000US26039960200,"Census Tract 9602, Crawford County, Michigan",1275,28.9,25.3,26.1,7.1,12.7
1400000US26039960300,"Census Tract 9603, Crawford County, Michigan",1281,28.5,28.1,13.2,16.2,14.1
1400000US26039960400,"Census Tract 9604, Crawford County, Michigan",937,33.8,23.1,19.9,5.1,18.1
1400000US26039960500,"Census Tract 9605, Crawford County, Michigan",883,22,17.3,30,9.7,21
1400000US26041970100,"Census Tract 9701, Delta County, Michigan",568,23.4,20.6,19.7,16.9,19.4
1400000US26041970200,"Census Tract 9702, Delta County, Michigan",963,30.3,20.1,23.4,12.5,13.7
1400000US26041970300,"Census Tract 9703, Delta County, Michigan",1118,23.9,20.7,15,18.1,22.4
1400000US26041970400,"Census Tract 9704, Delta County, Michigan",2574,26,20.7,23.1,9.6,20.6
1400000US26041970500,"Census Tract 9705, Delta County, Michigan",2342,29.6,16.7,24.8,11.6,17.4
1400000US26041970600,"Census Tract 9706, Delta County, Michigan",1609,28.1,18,21.6,12.8,19.5
1400000US26041970700,"Census Tract 9707, Delta County, Michigan",1949,28.8,20.5,21.4,12.4,16.9
1400000US26041970800,"Census Tract 9708, Delta County, Michigan",1450,26.3,25.1,24.9,9.3,14.3
1400000US26041970900,"Census Tract 9709, Delta County, Michigan",920,31.4,25.8,25,12.2,5.7
1400000US26041971000,"Census Tract 9710, Delta County, Michigan",1157,18.1,30.7,30.1,9.5,11.7
1400000US26041971100,"Census Tract 9711, Delta County, Michigan",1431,29.8,17.3,27,9,16.9
1400000US26041990000,"Census Tract 9900, Delta County, Michigan",0,-,-,-,-,-
1400000US26041990100,"Census Tract 9901, Delta County, Michigan",0,-,-,-,-,-
1400000US26043950100,"Census Tract 9501, Dickinson County, Michigan",748,27.8,18,17.6,14.3,22.2
1400000US26043950200,"Census Tract 9502, Dickinson County, Michigan",1894,32.5,13.2,23.4,13.4,17.5
1400000US26043950300,"Census Tract 9503, Dickinson County, Michigan",2116,17.6,23.5,27.3,10.9,20.7
1400000US26043950400,"Census Tract 9504, Dickinson County, Michigan",1993,31.6,15.3,29.5,8.7,15
1400000US26043950500,"Census Tract 9505, Dickinson County, Michigan",1647,34.4,18,32.7,8.1,6.8
1400000US26043950600,"Census Tract 9506, Dickinson County, Michigan",1837,19.8,21.3,35.3,9.7,13.8
1400000US26043950700,"Census Tract 9507, Dickinson County, Michigan",1653,36.4,12,29.8,4.6,17.2
1400000US26045020101,"Census Tract 201.01, Eaton County, Michigan",1431,51.9,9.3,26.3,1.2,11.3
1400000US26045020102,"Census Tract 201.02, Eaton County, Michigan",1796,35.8,15,27.1,5,17.1
1400000US26045020103,"Census Tract 201.03, Eaton County, Michigan",2136,43.9,16.1,25.9,2.8,11.3
1400000US26045020104,"Census Tract 201.04, Eaton County, Michigan",2005,43,20.5,20.6,3.9,11.9
1400000US26045020201,"Census Tract 202.01, Eaton County, Michigan",1473,44.5,10.7,30.1,6.2,8.6
1400000US26045020202,"Census Tract 202.02, Eaton County, Michigan",1744,29.4,24.7,25.2,3.6,17.1
1400000US26045020302,"Census Tract 203.02, Eaton County, Michigan",2881,48.6,14.8,24.4,4.8,7.4
1400000US26045020303,"Census Tract 203.03, Eaton County, Michigan",1618,42.3,17.1,28.7,2,9.9
1400000US26045020304,"Census Tract 203.04, Eaton County, Michigan",2417,49.9,11,27.6,0.7,10.8
1400000US26045020402,"Census Tract 204.02, Eaton County, Michigan",1510,32.5,12.7,32.5,7,15.3
1400000US26045020403,"Census Tract 204.03, Eaton County, Michigan",1657,20.4,25,35.9,4.2,14.5
1400000US26045020404,"Census Tract 204.04, Eaton County, Michigan",2214,32.9,28.8,25.1,8,5.2
1400000US26045020500,"Census Tract 205, Eaton County, Michigan",1880,25.3,20.7,25.3,9.9,18.8
1400000US26045020601,"Census Tract 206.01, Eaton County, Michigan",1812,25.4,20.6,29.9,12.5,11.5
1400000US26045020602,"Census Tract 206.02, Eaton County, Michigan",1749,24,13.5,28.6,12.6,21.3
1400000US26045020700,"Census Tract 207, Eaton County, Michigan",1853,21.9,16.7,22,14.3,25
1400000US26045020800,"Census Tract 208, Eaton County, Michigan",2240,26.9,12.2,23.3,15.2,22.3
1400000US26045020901,"Census Tract 209.01, Eaton County, Michigan",1329,18.1,22.4,32.1,9.7,17.7
1400000US26045020902,"Census Tract 209.02, Eaton County, Michigan",1850,24.4,24.5,17.1,6.3,27.6
1400000US26045021001,"Census Tract 210.01, Eaton County, Michigan",1941,40.9,8.8,24.5,12.1,13.8
1400000US26045021002,"Census Tract 210.02, Eaton County, Michigan",1887,28,10.2,28.4,10.5,22.8
1400000US26045021100,"Census Tract 211, Eaton County, Michigan",2634,29,18.6,25.1,8.1,19.2
1400000US26045021201,"Census Tract 212.01, Eaton County, Michigan",1535,33.7,13.7,23.2,6,23.5
1400000US26045021202,"Census Tract 212.02, Eaton County, Michigan",1602,31.9,14.2,21.2,9.1,23.7
1400000US26045021301,"Census Tract 213.01, Eaton County, Michigan",1260,25.6,14.3,18.1,8.3,33.7
1400000US26045021302,"Census Tract 213.02, Eaton County, Michigan",1265,30.1,19.3,23.4,8,19.2
1400000US26045021401,"Census Tract 214.01, Eaton County, Michigan",1980,23.9,27.2,31.8,2.8,14.2
1400000US26045021402,"Census Tract 214.02, Eaton County, Michigan",2146,43.8,10.9,24.6,9.5,11.2
1400000US26047970100,"Census Tract 9701, Emmet County, Michigan",988,21.6,27.3,27,14.5,9.6
1400000US26047970200,"Census Tract 9702, Emmet County, Michigan",2498,22.1,22.2,25.7,16.8,13.2
1400000US26047970300,"Census Tract 9703, Emmet County, Michigan",1860,36.3,20.3,25.6,10.6,7.2
1400000US26047970400,"Census Tract 9704, Emmet County, Michigan",1373,40.6,18,26.4,10.1,5
1400000US26047970500,"Census Tract 9705, Emmet County, Michigan",2283,30.3,19.9,28,14.6,7.3
1400000US26047970600,"Census Tract 9706, Emmet County, Michigan",2963,36.5,18.2,26.2,10.1,9
1400000US26047970700,"Census Tract 9707, Emmet County, Michigan",1960,36.1,17.2,34.5,6.7,5.5
1400000US26047970800,"Census Tract 9708, Emmet County, Michigan",1929,39.4,30.4,20.8,5.1,4.4
1400000US26047990000,"Census Tract 9900, Emmet County, Michigan",0,-,-,-,-,-
1400000US26049000100,"Census Tract 1, Genesee County, Michigan",597,10.6,42.9,19.3,4.7,22.6
1400000US26049000200,"Census Tract 2, Genesee County, Michigan",288,8,36.8,18.8,4.9,31.6
1400000US26049000300,"Census Tract 3, Genesee County, Michigan",630,19.2,24.3,42.5,1.4,12.5
1400000US26049000400,"Census Tract 4, Genesee County, Michigan",284,30.6,13,19,5.3,32
1400000US26049000500,"Census Tract 5, Genesee County, Michigan",348,18.4,26.1,40.5,2.9,12.1
1400000US26049000600,"Census Tract 6, Genesee County, Michigan",508,25.6,32.1,6.7,5.7,29.9
1400000US26049000700,"Census Tract 7, Genesee County, Michigan",811,24.8,32.6,23.9,4.4,14.3
1400000US26049000800,"Census Tract 8, Genesee County, Michigan",253,7.1,43.1,8.7,0,41.1
1400000US26049000900,"Census Tract 9, Genesee County, Michigan",1027,20.5,36.6,25.4,2.8,14.6
1400000US26049001000,"Census Tract 10, Genesee County, Michigan",603,15.3,38.8,12.4,5.5,28
1400000US26049001100,"Census Tract 11, Genesee County, Michigan",531,8.9,44.1,37.3,0,9.8
1400000US26049001200,"Census Tract 12, Genesee County, Michigan",898,25.8,34,25.9,1.4,12.8
1400000US26049001300,"Census Tract 13, Genesee County, Michigan",983,20.8,42.7,17.9,0.7,17.9
1400000US26049001400,"Census Tract 14, Genesee County, Michigan",278,10.8,46.4,15.1,14.4,13.3
1400000US26049001500,"Census Tract 15, Genesee County, Michigan",437,24.7,15.8,34.1,3.4,22
1400000US26049001600,"Census Tract 16, Genesee County, Michigan",1833,36.2,26,15.2,11.6,11.1
1400000US26049001700,"Census Tract 17, Genesee County, Michigan",383,15.1,40.7,22.5,13.8,7.8
1400000US26049001800,"Census Tract 18, Genesee County, Michigan",383,16.7,44.4,31.9,0,7
1400000US26049001900,"Census Tract 19, Genesee County, Michigan",708,23.9,26,17.7,10.2,22.3
1400000US26049002000,"Census Tract 20, Genesee County, Michigan",403,37.5,37.5,17.6,0,7.4
1400000US26049002200,"Census Tract 22, Genesee County, Michigan",554,4.9,36.5,28.9,11.6,18.2
1400000US26049002300,"Census Tract 23, Genesee County, Michigan",745,14,40.4,24.8,8.9,11.9
1400000US26049002400,"Census Tract 24, Genesee County, Michigan",872,11.2,33.8,22.2,4.6,28.1
1400000US26049002600,"Census Tract 26, Genesee County, Michigan",1034,20.3,26.1,18.8,11.2,23.6
1400000US26049002700,"Census Tract 27, Genesee County, Michigan",1280,10.3,22.5,31.1,9.3,26.8
1400000US26049002800,"Census Tract 28, Genesee County, Michigan",783,27.3,26.8,18.4,0,27.5
1400000US26049002900,"Census Tract 29, Genesee County, Michigan",720,27.4,38.2,16.9,0.7,16.8
1400000US26049003000,"Census Tract 30, Genesee County, Michigan",1563,42.1,24.2,22.6,1.7,9.4
1400000US26049003100,"Census Tract 31, Genesee County, Michigan",727,32,26.1,30.1,1.2,10.5
1400000US26049003200,"Census Tract 32, Genesee County, Michigan",524,24.6,22.3,25,2.3,25.8
1400000US26049003300,"Census Tract 33, Genesee County, Michigan",689,24.7,19.2,30.3,0,25.8
1400000US26049003400,"Census Tract 34, Genesee County, Michigan",326,12,37.7,31.9,14.1,4.3
1400000US26049003500,"Census Tract 35, Genesee County, Michigan",1067,24.2,22.1,23.1,7.3,23.3
1400000US26049003600,"Census Tract 36, Genesee County, Michigan",2129,28.3,23.2,28,5.9,14.6
1400000US26049003700,"Census Tract 37, Genesee County, Michigan",742,10,29.8,33,5.1,22.1
1400000US26049003800,"Census Tract 38, Genesee County, Michigan",322,18.6,37,21.1,14.6,8.7
1400000US26049004000,"Census Tract 40, Genesee County, Michigan",1373,17.6,26.7,22.6,11.4,21.8
1400000US26049010110,"Census Tract 101.10, Genesee County, Michigan",976,21.3,25.4,29.9,8.7,14.7
1400000US26049010111,"Census Tract 101.11, Genesee County, Michigan",603,20.4,23.4,35,4,17.2
1400000US26049010112,"Census Tract 101.12, Genesee County, Michigan",1026,23.9,12.3,32.2,16.1,15.6
1400000US26049010113,"Census Tract 101.13, Genesee County, Michigan",994,21.5,12.2,34.5,10.5,21.3
1400000US26049010114,"Census Tract 101.14, Genesee County, Michigan",907,20.2,21.8,39.8,9.9,8.3
1400000US26049010115,"Census Tract 101.15, Genesee County, Michigan",451,21.5,10.4,44.1,8.6,15.3
1400000US26049010201,"Census Tract 102.01, Genesee County, Michigan",789,30,19.1,29.8,9.9,11.2
1400000US26049010202,"Census Tract 102.02, Genesee County, Michigan",743,21.1,17,41.9,11.2,8.9
1400000US26049010304,"Census Tract 103.04, Genesee County, Michigan",973,15.9,30.3,36,5.8,12
1400000US26049010305,"Census Tract 103.05, Genesee County, Michigan",1292,14.2,36.2,27.7,3.9,18
1400000US26049010501,"Census Tract 105.01, Genesee County, Michigan",867,18.2,31.1,12.2,4.7,33.7
1400000US26049010502,"Census Tract 105.02, Genesee County, Michigan",1111,42.5,15.8,29.9,3.3,8.5
1400000US26049010503,"Census Tract 105.03, Genesee County, Michigan",935,33.6,11.7,27.9,10.5,16.4
1400000US26049010504,"Census Tract 105.04, Genesee County, Michigan",1674,15.8,28.1,24,13.7,18.5
1400000US26049010603,"Census Tract 106.03, Genesee County, Michigan",2321,41.4,19.9,21.6,5.4,11.7
1400000US26049010604,"Census Tract 106.04, Genesee County, Michigan",1343,41.5,11.6,32.8,7.8,6.3
1400000US26049010610,"Census Tract 106.10, Genesee County, Michigan",2181,36.7,15.1,33.3,6.1,8.8
1400000US26049010700,"Census Tract 107, Genesee County, Michigan",2091,33,16.3,26.1,12.9,11.7
1400000US26049010810,"Census Tract 108.10, Genesee County, Michigan",2179,44.7,17.8,20.2,4.3,13
1400000US26049010811,"Census Tract 108.11, Genesee County, Michigan",733,33.3,20.7,23.3,6,16.6
1400000US26049010812,"Census Tract 108.12, Genesee County, Michigan",1178,30.1,18,25.3,4.4,22.2
1400000US26049010813,"Census Tract 108.13, Genesee County, Michigan",2167,31.8,27.2,20.6,6.7,13.6
1400000US26049010910,"Census Tract 109.10, Genesee County, Michigan",1658,17.9,19.4,30.9,8.6,23.2
1400000US26049010911,"Census Tract 109.11, Genesee County, Michigan",1392,20.6,24.7,28.4,5.7,20.5
1400000US26049010912,"Census Tract 109.12, Genesee County, Michigan",1260,18,25.3,24,7.4,25.3
1400000US26049011010,"Census Tract 110.10, Genesee County, Michigan",2259,26.5,18,24.9,6,24.6
1400000US26049011101,"Census Tract 111.01, Genesee County, Michigan",3977,50.4,13,25.7,2.8,8
1400000US26049011102,"Census Tract 111.02, Genesee County, Michigan",2745,45.1,17.3,22.1,3.9,11.5
1400000US26049011209,"Census Tract 112.09, Genesee County, Michigan",2947,50.3,11.4,23.6,3.8,10.9
1400000US26049011210,"Census Tract 112.10, Genesee County, Michigan",806,31,35.4,24.1,2.1,7.4
1400000US26049011211,"Census Tract 112.11, Genesee County, Michigan",2691,37.6,16.2,31,3.5,11.7
1400000US26049011212,"Census Tract 112.12, Genesee County, Michigan",2361,37.3,16.8,24.1,7.2,14.6
1400000US26049011213,"Census Tract 112.13, Genesee County, Michigan",2525,37.6,16.2,27.8,6.2,12.2
1400000US26049011214,"Census Tract 112.14, Genesee County, Michigan",2304,43.4,10,23,4.9,18.8
1400000US26049011301,"Census Tract 113.01, Genesee County, Michigan",1535,21.4,23.8,24.6,5,25.3
1400000US26049011302,"Census Tract 113.02, Genesee County, Michigan",1319,18.7,20.8,30.4,9.4,20.6
1400000US26049011401,"Census Tract 114.01, Genesee County, Michigan",1439,27.2,15.7,33.5,6.4,17.2
1400000US26049011402,"Census Tract 114.02, Genesee County, Michigan",2005,30,14,28.5,7.7,19.8
1400000US26049011502,"Census Tract 115.02, Genesee County, Michigan",1457,19.6,25.3,28.7,8.7,17.7
1400000US26049011503,"Census Tract 115.03, Genesee County, Michigan",2282,23.3,16.7,28.2,9.8,22.1
1400000US26049011505,"Census Tract 115.05, Genesee County, Michigan",1058,29.7,23.1,23.5,10.4,13.3
1400000US26049011508,"Census Tract 115.08, Genesee County, Michigan",1275,24.6,24.5,33.5,6.2,11.2
1400000US26049011601,"Census Tract 116.01, Genesee County, Michigan",1296,37.9,10,25.5,9.7,16.8
1400000US26049011610,"Census Tract 116.10, Genesee County, Michigan",3053,34.7,15.2,31.1,3.9,15.1
1400000US26049011710,"Census Tract 117.10, Genesee County, Michigan",977,35.9,14.6,28.9,4.9,15.7
1400000US26049011711,"Census Tract 117.11, Genesee County, Michigan",932,23.6,16.5,34.9,6.2,18.8
1400000US26049011712,"Census Tract 117.12, Genesee County, Michigan",956,24.1,25.7,24.9,3.7,21.7
1400000US26049011713,"Census Tract 117.13, Genesee County, Michigan",1635,31.9,25.4,28.4,5.9,8.3
1400000US26049011714,"Census Tract 117.14, Genesee County, Michigan",1370,35.3,14,31.2,7.2,12.3
1400000US26049011800,"Census Tract 118, Genesee County, Michigan",1556,34.1,16.2,28.9,8.8,12
1400000US26049011901,"Census Tract 119.01, Genesee County, Michigan",1080,24.1,18.2,21.4,9.6,26.7
1400000US26049011902,"Census Tract 119.02, Genesee County, Michigan",1121,32.8,11.6,23.2,9.2,23.2
1400000US26049012003,"Census Tract 120.03, Genesee County, Michigan",891,14.4,21.1,29.6,12.7,22.2
1400000US26049012006,"Census Tract 120.06, Genesee County, Michigan",1050,21.5,24.1,24.9,15.6,13.9
1400000US26049012007,"Census Tract 120.07, Genesee County, Michigan",629,18.6,20,29.6,14.3,17.5
1400000US26049012008,"Census Tract 120.08, Genesee County, Michigan",1266,23.1,19,27.5,9.7,20.7
1400000US26049012009,"Census Tract 120.09, Genesee County, Michigan",1092,27.1,12.7,27.2,13.3,19.7
1400000US26049012100,"Census Tract 121, Genesee County, Michigan",1105,32,17.2,28.8,10.3,11.7
1400000US26049012201,"Census Tract 122.01, Genesee County, Michigan",811,14.2,25.9,24.3,9.2,26.4
1400000US26049012202,"Census Tract 122.02, Genesee County, Michigan",558,7.3,40.5,7.2,2.3,42.7
1400000US26049012310,"Census Tract 123.10, Genesee County, Michigan",1157,15.2,20.6,31.9,5.9,26.4
1400000US26049012311,"Census Tract 123.11, Genesee County, Michigan",910,18.2,23.1,26.6,11.5,20.5
1400000US26049012401,"Census Tract 124.01, Genesee County, Michigan",769,22.4,18.6,19.9,16.9,22.2
1400000US26049012402,"Census Tract 124.02, Genesee County, Michigan",1043,24.2,23.2,20.8,13.8,18
1400000US26049012501,"Census Tract 125.01, Genesee County, Michigan",865,25.2,13.8,24.5,10.3,26.2
1400000US26049012503,"Census Tract 125.03, Genesee County, Michigan",1153,27.1,16,31.7,12.6,12.7
1400000US26049012504,"Census Tract 125.04, Genesee County, Michigan",835,27.7,16.4,28.3,13.5,14.1
1400000US26049012601,"Census Tract 126.01, Genesee County, Michigan",1404,21.2,24.4,21.9,13,19.4
1400000US26049012602,"Census Tract 126.02, Genesee County, Michigan",708,17.7,34.9,24.2,10,13.3
1400000US26049012603,"Census Tract 126.03, Genesee County, Michigan",1141,20,17.3,30.3,10,22.4
1400000US26049012702,"Census Tract 127.02, Genesee County, Michigan",2323,28.5,17.6,25.5,8.8,19.6
1400000US26049012703,"Census Tract 127.03, Genesee County, Michigan",1246,27.8,8.9,28.9,12.5,21.8
1400000US26049012704,"Census Tract 127.04, Genesee County, Michigan",2003,31.7,21,28,5.7,13.6
1400000US26049012801,"Census Tract 128.01, Genesee County, Michigan",1991,32.9,14.4,23.9,13,15.8
1400000US26049012802,"Census Tract 128.02, Genesee County, Michigan",828,32.1,18.5,26.8,7.5,15.1
1400000US26049012904,"Census Tract 129.04, Genesee County, Michigan",2905,36.8,10.1,29.3,7,16.7
1400000US26049012905,"Census Tract 129.05, Genesee County, Michigan",1481,30.7,17.2,21.9,6.2,24
1400000US26049012906,"Census Tract 129.06, Genesee County, Michigan",1008,64.3,5.4,18.4,5.8,6.3
1400000US26049012907,"Census Tract 129.07, Genesee County, Michigan",1174,24.4,21.6,21.6,10.1,22.2
1400000US26049013001,"Census Tract 130.01, Genesee County, Michigan",1176,33.2,14.8,18.2,24.3,9.5
1400000US26049013002,"Census Tract 130.02, Genesee County, Michigan",1816,34.9,16.8,17.6,11.7,19
1400000US26049013110,"Census Tract 131.10, Genesee County, Michigan",895,39.8,14.3,24.8,10.7,10.4
1400000US26049013111,"Census Tract 131.11, Genesee County, Michigan",1418,38.3,12.2,26.4,5.1,18.1
1400000US26049013112,"Census Tract 131.12, Genesee County, Michigan",1946,48.8,9.9,21,6.9,13.3
1400000US26049013113,"Census Tract 131.13, Genesee County, Michigan",1502,45.7,11.4,23.4,8.7,10.9
