Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26163500400,"Census Tract 5004, Wayne County, Michigan",442,8.6,25.3,21.7,8.6,35.7
1400000US26163500500,"Census Tract 5005, Wayne County, Michigan",698,13.5,40,11.6,9.3,25.6
1400000US26163500600,"Census Tract 5006, Wayne County, Michigan",1395,17.3,30.8,35.2,3.9,12.8
1400000US26163500700,"Census Tract 5007, Wayne County, Michigan",1540,18.3,40.8,17.9,3.1,19.9
1400000US26163500800,"Census Tract 5008, Wayne County, Michigan",899,24,20.2,30.4,7,18.4
1400000US26163500900,"Census Tract 5009, Wayne County, Michigan",1200,17.3,26.3,20.7,15.1,20.8
1400000US26163501000,"Census Tract 5010, Wayne County, Michigan",1337,19.3,39.5,21.9,1.7,17.6
1400000US26163501100,"Census Tract 5011, Wayne County, Michigan",1439,37.5,26.4,19.1,1.9,15.1
1400000US26163501200,"Census Tract 5012, Wayne County, Michigan",762,13.6,28.7,28.9,5,23.8
1400000US26163501300,"Census Tract 5013, Wayne County, Michigan",1196,18.2,26.4,33.4,1.9,20
1400000US26163501400,"Census Tract 5014, Wayne County, Michigan",1420,38,19.2,26.9,7,8.8
1400000US26163501500,"Census Tract 5015, Wayne County, Michigan",1640,22.3,21.4,24.9,14.1,17.3
1400000US26163501600,"Census Tract 5016, Wayne County, Michigan",921,35.8,21.4,25.4,4.2,13.1
1400000US26163501700,"Census Tract 5017, Wayne County, Michigan",618,23.6,23.5,16.3,7.8,28.8
1400000US26163501800,"Census Tract 5018, Wayne County, Michigan",2135,45.5,14.7,26.7,2.2,10.9
1400000US26163501900,"Census Tract 5019, Wayne County, Michigan",1171,23.1,19,30.1,2.8,25
1400000US26163502000,"Census Tract 5020, Wayne County, Michigan",646,13.2,41.6,36.7,8.2,0.3
1400000US26163503100,"Census Tract 5031, Wayne County, Michigan",1025,21.7,24.8,24.4,10.4,18.7
1400000US26163503200,"Census Tract 5032, Wayne County, Michigan",1110,10.3,39,22.2,9.1,19.5
1400000US26163503300,"Census Tract 5033, Wayne County, Michigan",1370,18.7,29.9,24.4,3,24
1400000US26163503400,"Census Tract 5034, Wayne County, Michigan",597,15.6,34.3,10.2,3,36.9
1400000US26163503500,"Census Tract 5035, Wayne County, Michigan",1408,9.1,49.6,26.6,1.3,13.4
1400000US26163503600,"Census Tract 5036, Wayne County, Michigan",555,18.6,16.6,39.8,2.2,22.9
1400000US26163503900,"Census Tract 5039, Wayne County, Michigan",920,11.6,52.3,16.1,2.7,17.3
1400000US26163504000,"Census Tract 5040, Wayne County, Michigan",558,30.6,34.9,13.3,3.9,17.2
1400000US26163504100,"Census Tract 5041, Wayne County, Michigan",526,12.2,37.5,37.6,6.1,6.7
1400000US26163504200,"Census Tract 5042, Wayne County, Michigan",661,14.7,39.3,27.5,1.1,17.4
1400000US26163504300,"Census Tract 5043, Wayne County, Michigan",999,2.8,39.4,28.8,8.9,20
1400000US26163504400,"Census Tract 5044, Wayne County, Michigan",444,6.3,30,50.7,5.6,7.4
1400000US26163504700,"Census Tract 5047, Wayne County, Michigan",827,12.6,38.5,24.9,4,20.1
1400000US26163504800,"Census Tract 5048, Wayne County, Michigan",116,9.5,62.9,19.8,0,7.8
1400000US26163504900,"Census Tract 5049, Wayne County, Michigan",1386,25.7,10.4,46.2,5,12.8
1400000US26163505000,"Census Tract 5050, Wayne County, Michigan",234,21.8,44,15.8,4.7,13.7
1400000US26163505100,"Census Tract 5051, Wayne County, Michigan",1295,14.6,29.2,32.9,1.4,21.9
1400000US26163505200,"Census Tract 5052, Wayne County, Michigan",1190,18.9,21.8,37.9,4.5,16.9
1400000US26163505400,"Census Tract 5054, Wayne County, Michigan",869,16.8,41,19.7,4.8,17.7
1400000US26163505500,"Census Tract 5055, Wayne County, Michigan",584,13.9,49.5,7.4,9.2,20
1400000US26163506100,"Census Tract 5061, Wayne County, Michigan",570,25.6,18.4,22.8,5.3,27.9
1400000US26163506200,"Census Tract 5062, Wayne County, Michigan",517,17.6,28.8,23.2,1.9,28.4
1400000US26163506300,"Census Tract 5063, Wayne County, Michigan",776,8.5,31.6,40.6,2.2,17.1
1400000US26163506400,"Census Tract 5064, Wayne County, Michigan",621,9.3,52.3,10.5,10,17.9
1400000US26163506500,"Census Tract 5065, Wayne County, Michigan",725,18.5,35.2,36.1,2.5,7.7
1400000US26163506600,"Census Tract 5066, Wayne County, Michigan",847,5.7,43.4,27.7,2.5,20.7
1400000US26163506700,"Census Tract 5067, Wayne County, Michigan",560,31.1,18,24.3,7,19.6
1400000US26163506800,"Census Tract 5068, Wayne County, Michigan",1193,8.9,32.5,37.2,4.3,17.1
1400000US26163506900,"Census Tract 5069, Wayne County, Michigan",1417,21.6,32.3,24.5,4.4,17.1
1400000US26163507000,"Census Tract 5070, Wayne County, Michigan",567,27.7,37.7,14.3,3.9,16.4
1400000US26163507100,"Census Tract 5071, Wayne County, Michigan",611,21.3,20.1,28,8.7,21.9
1400000US26163507200,"Census Tract 5072, Wayne County, Michigan",121,8.3,45.5,28.9,0,17.4
1400000US26163507300,"Census Tract 5073, Wayne County, Michigan",838,18.1,28.2,21.5,3.9,28.3
1400000US26163507400,"Census Tract 5074, Wayne County, Michigan",921,17.9,36.3,33.6,0,12.3
1400000US26163507500,"Census Tract 5075, Wayne County, Michigan",934,17.3,29,19.7,3.4,30.5
1400000US26163507800,"Census Tract 5078, Wayne County, Michigan",184,8.2,50,21.2,0,20.7
1400000US26163507900,"Census Tract 5079, Wayne County, Michigan",942,24.6,32.8,20.5,5.3,16.8
1400000US26163508000,"Census Tract 5080, Wayne County, Michigan",184,0,28.3,19.6,28.3,23.9
1400000US26163508100,"Census Tract 5081, Wayne County, Michigan",735,16.7,38,27.6,4.2,13.5
1400000US26163510400,"Census Tract 5104, Wayne County, Michigan",319,3.8,40.1,29.5,5,21.6
1400000US26163510500,"Census Tract 5105, Wayne County, Michigan",937,11.5,21.5,24.3,1.4,41.3
1400000US26163510600,"Census Tract 5106, Wayne County, Michigan",1376,20.1,27.2,21.4,12.2,19.2
1400000US26163510700,"Census Tract 5107, Wayne County, Michigan",520,7.7,6.5,44.2,30,11.5
1400000US26163511000,"Census Tract 5110, Wayne County, Michigan",575,13.2,26.4,42.3,0,18.1
1400000US26163511200,"Census Tract 5112, Wayne County, Michigan",516,15.7,26.2,41.3,5.8,11
1400000US26163511300,"Census Tract 5113, Wayne County, Michigan",797,3.6,36,41.7,6.1,12.5
1400000US26163511400,"Census Tract 5114, Wayne County, Michigan",1015,29.9,26.9,24.3,3.9,15
1400000US26163511900,"Census Tract 5119, Wayne County, Michigan",487,22.2,16.2,36.6,4.5,20.5
1400000US26163512100,"Census Tract 5121, Wayne County, Michigan",972,17,24.4,32.5,7,19.1
1400000US26163512200,"Census Tract 5122, Wayne County, Michigan",275,17.1,33.5,39.3,0,10.2
1400000US26163512300,"Census Tract 5123, Wayne County, Michigan",264,14.4,52.7,12.9,0,20.1
1400000US26163512400,"Census Tract 5124, Wayne County, Michigan",379,5.3,66.2,12.9,0,15.6
1400000US26163512600,"Census Tract 5126, Wayne County, Michigan",548,11.7,40.7,28.3,10,9.3
1400000US26163512900,"Census Tract 5129, Wayne County, Michigan",551,6.5,51,18.3,6.2,18
1400000US26163513200,"Census Tract 5132, Wayne County, Michigan",567,10.6,43.9,13.8,10.2,21.5
1400000US26163513300,"Census Tract 5133, Wayne County, Michigan",745,49.9,16.8,28.7,1.7,2.8
1400000US26163513600,"Census Tract 5136, Wayne County, Michigan",393,19.1,32.6,18.3,3.3,26.7
1400000US26163513700,"Census Tract 5137, Wayne County, Michigan",884,20.5,35.3,35.9,0,8.4
1400000US26163513900,"Census Tract 5139, Wayne County, Michigan",450,19.8,40.9,26.7,2.4,10.2
1400000US26163514100,"Census Tract 5141, Wayne County, Michigan",607,14.3,44.3,24.1,4.9,12.4
1400000US26163514200,"Census Tract 5142, Wayne County, Michigan",719,18.2,59.2,9,6.3,7.2
1400000US26163514300,"Census Tract 5143, Wayne County, Michigan",683,23.7,28.1,21.5,4.5,22.1
1400000US26163514500,"Census Tract 5145, Wayne County, Michigan",333,18.9,30.9,44.1,6,0
1400000US26163515200,"Census Tract 5152, Wayne County, Michigan",697,15.6,29,33.3,15.4,6.7
1400000US26163515300,"Census Tract 5153, Wayne County, Michigan",919,29.4,31.2,20.8,4.1,14.5
1400000US26163515400,"Census Tract 5154, Wayne County, Michigan",618,52.1,20.9,21.7,0,5.3
1400000US26163515600,"Census Tract 5156, Wayne County, Michigan",319,19.1,35.4,42.3,3.1,0
1400000US26163515700,"Census Tract 5157, Wayne County, Michigan",1466,41.9,10.4,26.8,0,20.9
1400000US26163515900,"Census Tract 5159, Wayne County, Michigan",383,2.6,27.9,33.7,10.4,25.3
1400000US26163516000,"Census Tract 5160, Wayne County, Michigan",755,28.9,24.6,27.2,7.5,11.8
1400000US26163516100,"Census Tract 5161, Wayne County, Michigan",118,15.3,39,23.7,0,22
1400000US26163516200,"Census Tract 5162, Wayne County, Michigan",182,20.9,38.5,14.3,0,26.4
1400000US26163516300,"Census Tract 5163, Wayne County, Michigan",237,5.9,54,32.5,0,7.6
1400000US26163516400,"Census Tract 5164, Wayne County, Michigan",372,37.6,20.7,23.4,0,18.3
1400000US26163516500,"Census Tract 5165, Wayne County, Michigan",730,50.3,14.5,9.5,4.1,21.6
1400000US26163516600,"Census Tract 5166, Wayne County, Michigan",462,34.4,27.3,30.1,5,3.2
1400000US26163516700,"Census Tract 5167, Wayne County, Michigan",1003,41.2,14.6,28.9,0.9,14.5
1400000US26163516800,"Census Tract 5168, Wayne County, Michigan",162,13,9.3,24.7,0,53.1
1400000US26163516900,"Census Tract 5169, Wayne County, Michigan",348,25.6,21.8,37.6,6.3,8.6
1400000US26163517000,"Census Tract 5170, Wayne County, Michigan",1195,52.4,18.2,24.7,2.8,1.9
1400000US26163517100,"Census Tract 5171, Wayne County, Michigan",566,30.2,51.8,18,0,0
1400000US26163517200,"Census Tract 5172, Wayne County, Michigan",519,44.9,31.8,23.3,0,0
1400000US26163517300,"Census Tract 5173, Wayne County, Michigan",315,33.7,20,11.7,14.9,19.7
1400000US26163517500,"Census Tract 5175, Wayne County, Michigan",708,43.2,27,15.3,1.6,13
1400000US26163518000,"Census Tract 5180, Wayne County, Michigan",631,37.1,37.6,18.5,2.7,4.1
1400000US26163518400,"Census Tract 5184, Wayne County, Michigan",110,29.1,46.4,9.1,0,15.5
1400000US26163518500,"Census Tract 5185, Wayne County, Michigan",240,3.8,58.8,7.5,6.3,23.8
1400000US26163518600,"Census Tract 5186, Wayne County, Michigan",145,22.8,23.4,48.3,0,5.5
1400000US26163518800,"Census Tract 5188, Wayne County, Michigan",300,16.7,22.3,49.3,11.7,0
1400000US26163518900,"Census Tract 5189, Wayne County, Michigan",273,31.9,17.9,35.5,12.5,2.2
1400000US26163520200,"Census Tract 5202, Wayne County, Michigan",1076,50.3,21.2,17.7,0.6,10.3
1400000US26163520300,"Census Tract 5203, Wayne County, Michigan",796,41.8,16.7,30.3,0,11.2
1400000US26163520400,"Census Tract 5204, Wayne County, Michigan",718,32.2,24,17.8,8.2,17.8
1400000US26163520700,"Census Tract 5207, Wayne County, Michigan",1112,29.9,36.9,17.1,9.9,6.3
1400000US26163520800,"Census Tract 5208, Wayne County, Michigan",593,66.6,3,25.1,5.2,0
1400000US26163521100,"Census Tract 5211, Wayne County, Michigan",616,27.1,29.7,23.7,2.3,17.2
1400000US26163521300,"Census Tract 5213, Wayne County, Michigan",436,15.1,39.2,14.9,17,13.8
1400000US26163521400,"Census Tract 5214, Wayne County, Michigan",419,30.8,23.6,24.3,10,11.2
1400000US26163521500,"Census Tract 5215, Wayne County, Michigan",558,38.5,24.7,32.1,0,4.7
1400000US26163521800,"Census Tract 5218, Wayne County, Michigan",125,43.2,24,24,0,8.8
1400000US26163521900,"Census Tract 5219, Wayne County, Michigan",973,35.3,31.8,16.6,7.5,8.8
1400000US26163522000,"Census Tract 5220, Wayne County, Michigan",450,9.6,60.2,12,6.9,11.3
1400000US26163522100,"Census Tract 5221, Wayne County, Michigan",218,9.2,43.6,28,6,13.3
1400000US26163522200,"Census Tract 5222, Wayne County, Michigan",142,12.7,14.8,26.8,45.8,0
1400000US26163522300,"Census Tract 5223, Wayne County, Michigan",512,8.2,26,38.3,2.1,25.4
1400000US26163522400,"Census Tract 5224, Wayne County, Michigan",329,21.6,38.6,17.6,0,22.2
1400000US26163522500,"Census Tract 5225, Wayne County, Michigan",570,14.9,43.3,21.9,0,19.8
1400000US26163523100,"Census Tract 5231, Wayne County, Michigan",314,12.4,10.8,11.8,22.3,42.7
1400000US26163523200,"Census Tract 5232, Wayne County, Michigan",1220,13.9,20.7,21.9,26.4,17.1
1400000US26163523300,"Census Tract 5233, Wayne County, Michigan",1237,10.6,26.3,9.9,22.5,30.8
1400000US26163523400,"Census Tract 5234, Wayne County, Michigan",719,1.4,59.2,7.9,2.5,28.9
1400000US26163523800,"Census Tract 5238, Wayne County, Michigan",1414,8.8,33,19.8,13.4,25
1400000US26163524000,"Census Tract 5240, Wayne County, Michigan",1119,7.3,37.1,22.7,15.5,17.4
1400000US26163524100,"Census Tract 5241, Wayne County, Michigan",1167,9.9,28.5,24.3,14.7,22.5
1400000US26163524200,"Census Tract 5242, Wayne County, Michigan",1781,10.3,30.1,24.3,15.5,19.9
1400000US26163524300,"Census Tract 5243, Wayne County, Michigan",898,5,31.2,7.2,18.8,37.8
1400000US26163524500,"Census Tract 5245, Wayne County, Michigan",491,13.2,30.5,18.3,13,24.8
1400000US26163524700,"Census Tract 5247, Wayne County, Michigan",961,29.3,17.5,27.9,2.7,22.6
1400000US26163524800,"Census Tract 5248, Wayne County, Michigan",695,27.5,24.6,38,4.6,5.3
1400000US26163524900,"Census Tract 5249, Wayne County, Michigan",644,13,37.1,21.1,5.1,23.6
1400000US26163525000,"Census Tract 5250, Wayne County, Michigan",330,10,19.1,34.8,7.6,28.5
1400000US26163525400,"Census Tract 5254, Wayne County, Michigan",418,21.3,30.6,15.8,11.7,20.6
1400000US26163525500,"Census Tract 5255, Wayne County, Michigan",381,28.1,26.2,17.3,18.1,10.2
1400000US26163525600,"Census Tract 5256, Wayne County, Michigan",541,8.9,40.7,5.5,19.4,25.5
1400000US26163525700,"Census Tract 5257, Wayne County, Michigan",1678,5.4,22,26.2,9.9,36.5
1400000US26163525800,"Census Tract 5258, Wayne County, Michigan",714,11.6,32.8,10.6,13,31.9
1400000US26163526000,"Census Tract 5260, Wayne County, Michigan",883,4,25.3,19.4,19.4,32
1400000US26163526100,"Census Tract 5261, Wayne County, Michigan",870,19.8,23.4,19,11.1,26.7
1400000US26163526200,"Census Tract 5262, Wayne County, Michigan",720,9.9,22.1,13.2,16.3,38.6
1400000US26163526300,"Census Tract 5263, Wayne County, Michigan",938,7.1,26.2,7.4,32.3,27
1400000US26163526400,"Census Tract 5264, Wayne County, Michigan",479,10.9,32.6,25.9,14.8,15.9
1400000US26163526500,"Census Tract 5265, Wayne County, Michigan",560,11.3,38,34.8,5.5,10.4
1400000US26163527200,"Census Tract 5272, Wayne County, Michigan",351,11.4,32.2,14.8,0,41.6
1400000US26163527300,"Census Tract 5273, Wayne County, Michigan",479,10.4,46.8,14.6,10.6,17.5
1400000US26163530100,"Census Tract 5301, Wayne County, Michigan",757,18.6,34.5,20.6,11,15.3
1400000US26163530200,"Census Tract 5302, Wayne County, Michigan",1498,27.4,20.4,26.4,10,15.8
1400000US26163530300,"Census Tract 5303, Wayne County, Michigan",736,4.9,54.2,28.3,2.6,10.1
1400000US26163530400,"Census Tract 5304, Wayne County, Michigan",611,14.2,21.9,40.9,6.4,16.5
1400000US26163530500,"Census Tract 5305, Wayne County, Michigan",790,12.3,25.4,38,2.8,21.5
1400000US26163530800,"Census Tract 5308, Wayne County, Michigan",434,32.7,31.8,14.1,0,21.4
1400000US26163530900,"Census Tract 5309, Wayne County, Michigan",596,17.6,31.5,40.3,1.5,9.1
1400000US26163531100,"Census Tract 5311, Wayne County, Michigan",338,31.7,16.9,14.2,8.9,28.4
1400000US26163531200,"Census Tract 5312, Wayne County, Michigan",846,39.5,25.8,19.5,2.4,12.9
1400000US26163531300,"Census Tract 5313, Wayne County, Michigan",377,9,24.9,31.6,10.3,24.1
1400000US26163531400,"Census Tract 5314, Wayne County, Michigan",675,13.5,27.6,32.7,1.3,24.9
1400000US26163531500,"Census Tract 5315, Wayne County, Michigan",954,23.9,35,20.1,6.3,14.7
1400000US26163531600,"Census Tract 5316, Wayne County, Michigan",466,19.3,40.8,22.7,0,17.2
1400000US26163531700,"Census Tract 5317, Wayne County, Michigan",673,17.1,44.1,19,8.3,11.4
1400000US26163531800,"Census Tract 5318, Wayne County, Michigan",762,3.9,53.9,14.8,11.2,16.1
1400000US26163531900,"Census Tract 5319, Wayne County, Michigan",143,17.5,63.6,11.9,0,7
1400000US26163532200,"Census Tract 5322, Wayne County, Michigan",460,21.3,29.6,25,7.8,16.3
1400000US26163532300,"Census Tract 5323, Wayne County, Michigan",496,43.3,9.3,46,0,1.4
1400000US26163532400,"Census Tract 5324, Wayne County, Michigan",456,24.1,18.6,34,5.5,17.8
1400000US26163532600,"Census Tract 5326, Wayne County, Michigan",735,34,34.3,7.6,15,9.1
1400000US26163532700,"Census Tract 5327, Wayne County, Michigan",252,17.5,39.7,11.9,18.7,12.3
1400000US26163533000,"Census Tract 5330, Wayne County, Michigan",486,18.5,42.4,21.4,0,17.7
1400000US26163533100,"Census Tract 5331, Wayne County, Michigan",674,16.8,37.5,34.9,3.3,7.6
1400000US26163533200,"Census Tract 5332, Wayne County, Michigan",568,23.2,35,16.5,0,25.2
1400000US26163533300,"Census Tract 5333, Wayne County, Michigan",614,14.7,36.2,31.1,3.9,14.2
1400000US26163533400,"Census Tract 5334, Wayne County, Michigan",1110,15.5,38.1,23.2,7.7,15.5
1400000US26163533500,"Census Tract 5335, Wayne County, Michigan",366,14.2,31.7,21.6,0,32.5
1400000US26163533600,"Census Tract 5336, Wayne County, Michigan",674,19.6,37.5,12.6,8.5,21.8
1400000US26163533700,"Census Tract 5337, Wayne County, Michigan",251,17.5,34.7,14.3,12.4,21.1
1400000US26163533900,"Census Tract 5339, Wayne County, Michigan",1136,31.5,24.3,18.5,7.3,18.4
1400000US26163534100,"Census Tract 5341, Wayne County, Michigan",519,16,25.2,22.2,3.3,33.3
1400000US26163534200,"Census Tract 5342, Wayne County, Michigan",1304,30.1,30.1,15.9,8.1,15.9
1400000US26163534300,"Census Tract 5343, Wayne County, Michigan",327,12.8,48,16.8,0,22.3
1400000US26163534400,"Census Tract 5344, Wayne County, Michigan",604,22.8,26.3,29.3,3.1,18.4
1400000US26163534500,"Census Tract 5345, Wayne County, Michigan",347,23.3,37.5,13.3,4.3,21.6
1400000US26163534600,"Census Tract 5346, Wayne County, Michigan",609,10.7,41.5,15.9,14.3,17.6
1400000US26163534700,"Census Tract 5347, Wayne County, Michigan",1032,16.2,28.6,28.6,4.3,22.4
1400000US26163535000,"Census Tract 5350, Wayne County, Michigan",1048,18.2,33.1,21,3.9,23.8
1400000US26163535100,"Census Tract 5351, Wayne County, Michigan",930,11.9,42.5,31.2,8.9,5.5
1400000US26163535200,"Census Tract 5352, Wayne County, Michigan",838,15.6,39.4,26.4,6.4,12.2
1400000US26163535300,"Census Tract 5353, Wayne County, Michigan",1369,23.3,28.9,26.4,9.9,11.5
1400000US26163535400,"Census Tract 5354, Wayne County, Michigan",470,7.4,24.9,39.4,0,28.3
1400000US26163535500,"Census Tract 5355, Wayne County, Michigan",671,16.4,35.8,23.2,0,24.6
1400000US26163535600,"Census Tract 5356, Wayne County, Michigan",1173,34.8,22.3,29,2.1,11.8
1400000US26163535700,"Census Tract 5357, Wayne County, Michigan",422,7.1,41.9,27.7,9.2,14
1400000US26163536100,"Census Tract 5361, Wayne County, Michigan",1207,18.9,24.9,20.4,3,32.8
1400000US26163536200,"Census Tract 5362, Wayne County, Michigan",825,17.8,19.9,35.2,6.7,20.5
1400000US26163536300,"Census Tract 5363, Wayne County, Michigan",893,26.4,24.6,31.5,2.9,14.6
1400000US26163536400,"Census Tract 5364, Wayne County, Michigan",670,8.5,40.4,36.6,3.6,10.9
1400000US26163536500,"Census Tract 5365, Wayne County, Michigan",813,37.3,25.7,18.9,1.2,16.9
1400000US26163536600,"Census Tract 5366, Wayne County, Michigan",757,18.4,44,16.9,6.3,14.4
1400000US26163536700,"Census Tract 5367, Wayne County, Michigan",417,25.9,10.6,24.7,7.4,31.4
1400000US26163536800,"Census Tract 5368, Wayne County, Michigan",551,7.6,14.7,52.5,0,25.2
1400000US26163536900,"Census Tract 5369, Wayne County, Michigan",935,24.1,29.2,31.8,3.6,11.3
1400000US26163537000,"Census Tract 5370, Wayne County, Michigan",1271,18.7,31.2,21.2,8.9,20
1400000US26163537100,"Census Tract 5371, Wayne County, Michigan",742,15.2,38,26.7,1.5,18.6
1400000US26163537200,"Census Tract 5372, Wayne County, Michigan",228,46.9,14,24.1,8.3,6.6
1400000US26163537300,"Census Tract 5373, Wayne County, Michigan",1138,14.6,28.1,26.5,6.7,24.1
1400000US26163537500,"Census Tract 5375, Wayne County, Michigan",1074,25.9,20.5,33.1,5.4,15.1
1400000US26163537600,"Census Tract 5376, Wayne County, Michigan",1104,18.6,12.4,41.9,3.6,23.5
1400000US26163537700,"Census Tract 5377, Wayne County, Michigan",1274,14.1,37.8,21.2,8.9,18.1
1400000US26163537800,"Census Tract 5378, Wayne County, Michigan",515,2.3,32,41.2,15.3,9.1
1400000US26163538100,"Census Tract 5381, Wayne County, Michigan",836,60.5,9.9,12.9,8.1,8.5
1400000US26163538200,"Census Tract 5382, Wayne County, Michigan",1000,63.6,14.1,13.5,3.1,5.7
1400000US26163538300,"Census Tract 5383, Wayne County, Michigan",921,31.7,31.6,22.9,2.3,11.5
1400000US26163538400,"Census Tract 5384, Wayne County, Michigan",1431,58.1,8.6,17.6,9.6,6.1
1400000US26163538500,"Census Tract 5385, Wayne County, Michigan",1917,29.4,22.9,36.9,2,8.7
1400000US26163538600,"Census Tract 5386, Wayne County, Michigan",2010,33.9,19,26.3,4.8,16.1
1400000US26163538700,"Census Tract 5387, Wayne County, Michigan",1166,28.9,25.8,24.9,2,18.4
1400000US26163538800,"Census Tract 5388, Wayne County, Michigan",441,10.7,7.3,52.2,11.6,18.4
1400000US26163538900,"Census Tract 5389, Wayne County, Michigan",1341,32.8,30.9,19.5,1.9,14.8
1400000US26163539000,"Census Tract 5390, Wayne County, Michigan",924,15.9,24.4,37.9,8.9,13
1400000US26163539100,"Census Tract 5391, Wayne County, Michigan",564,22.3,12.1,33.5,2.7,29.4
1400000US26163539200,"Census Tract 5392, Wayne County, Michigan",1646,25.5,43.1,25.5,3.2,2.7
1400000US26163539300,"Census Tract 5393, Wayne County, Michigan",1517,25.2,23.6,32.9,0.5,17.9
1400000US26163539400,"Census Tract 5394, Wayne County, Michigan",1374,35.4,17.2,33.9,4.7,8.9
1400000US26163539500,"Census Tract 5395, Wayne County, Michigan",1075,16.3,37.4,19.4,9.6,17.3
1400000US26163539600,"Census Tract 5396, Wayne County, Michigan",1199,18.8,38.9,27.1,1.9,13.2
1400000US26163539700,"Census Tract 5397, Wayne County, Michigan",802,26.1,36.3,27.2,4.9,5.6
1400000US26163540100,"Census Tract 5401, Wayne County, Michigan",1087,23.8,16.7,29.8,1.9,27.7
1400000US26163540200,"Census Tract 5402, Wayne County, Michigan",1209,16.1,32.8,30.3,6.3,14.6
1400000US26163540300,"Census Tract 5403, Wayne County, Michigan",1414,23.5,29.6,27.2,5.4,14.3
1400000US26163540400,"Census Tract 5404, Wayne County, Michigan",964,23.2,24.3,25.9,2.3,24.3
1400000US26163540500,"Census Tract 5405, Wayne County, Michigan",1501,28,28.4,25.2,3.3,15.1
1400000US26163540600,"Census Tract 5406, Wayne County, Michigan",1407,29.7,25.9,25.7,6.6,12.1
1400000US26163540700,"Census Tract 5407, Wayne County, Michigan",1164,33.3,26.6,24.6,1.5,13.9
1400000US26163540800,"Census Tract 5408, Wayne County, Michigan",973,31.8,31.2,21.6,2.1,13.4
1400000US26163540900,"Census Tract 5409, Wayne County, Michigan",1352,18,28.6,32.6,2.3,18.5
1400000US26163541000,"Census Tract 5410, Wayne County, Michigan",1427,9.2,39.8,19.2,4.1,27.8
1400000US26163541100,"Census Tract 5411, Wayne County, Michigan",1167,15.8,28.9,29.2,4.5,21.7
1400000US26163541200,"Census Tract 5412, Wayne County, Michigan",765,12.8,25.6,43,0,18.6
1400000US26163541300,"Census Tract 5413, Wayne County, Michigan",966,16.9,23.6,36,9.3,14.2
1400000US26163541400,"Census Tract 5414, Wayne County, Michigan",1179,14.1,27.8,40.5,5.3,12.3
1400000US26163541500,"Census Tract 5415, Wayne County, Michigan",1473,31.6,22.5,29.5,4.8,11.7
1400000US26163541700,"Census Tract 5417, Wayne County, Michigan",661,21.9,16,33.3,19.1,9.7
1400000US26163541800,"Census Tract 5418, Wayne County, Michigan",1079,25,19.8,30.3,4.8,20
1400000US26163542100,"Census Tract 5421, Wayne County, Michigan",1623,23.7,29.1,29,2.7,15.5
1400000US26163542200,"Census Tract 5422, Wayne County, Michigan",1081,38.3,12.9,28.4,5,15.4
1400000US26163542300,"Census Tract 5423, Wayne County, Michigan",900,33.4,13.4,25.7,9.6,17.9
1400000US26163542400,"Census Tract 5424, Wayne County, Michigan",981,39.9,24.2,26.9,5.5,3.6
1400000US26163542500,"Census Tract 5425, Wayne County, Michigan",1273,33.6,13.6,22.2,6.1,24.5
1400000US26163542600,"Census Tract 5426, Wayne County, Michigan",1106,24.8,26.7,20.5,3.9,24.1
1400000US26163542700,"Census Tract 5427, Wayne County, Michigan",423,14.4,47.5,19.1,7.8,11.1
1400000US26163542800,"Census Tract 5428, Wayne County, Michigan",1169,30.9,16.4,23.4,6.2,23
1400000US26163542900,"Census Tract 5429, Wayne County, Michigan",1502,44.1,13.2,17.8,10.5,14.5
1400000US26163543000,"Census Tract 5430, Wayne County, Michigan",965,54.9,4.7,26.1,1.5,12.8
1400000US26163543100,"Census Tract 5431, Wayne County, Michigan",1176,47.1,18.7,14.5,8.9,10.7
1400000US26163543200,"Census Tract 5432, Wayne County, Michigan",1088,35,25.4,23.7,3,12.9
1400000US26163543400,"Census Tract 5434, Wayne County, Michigan",1252,24.8,9.9,38,2.8,24.5
1400000US26163543500,"Census Tract 5435, Wayne County, Michigan",441,26.3,46.7,1.6,12,13.4
1400000US26163543600,"Census Tract 5436, Wayne County, Michigan",514,24.9,23.9,32.7,0,18.5
1400000US26163543700,"Census Tract 5437, Wayne County, Michigan",748,23.3,24.5,37.4,1.1,13.8
1400000US26163543800,"Census Tract 5438, Wayne County, Michigan",204,0,29.9,39.2,0,30.9
1400000US26163543900,"Census Tract 5439, Wayne County, Michigan",341,3.2,32.6,39.3,8.8,16.1
1400000US26163544000,"Census Tract 5440, Wayne County, Michigan",922,23.5,14.6,30.6,1.6,29.6
1400000US26163544100,"Census Tract 5441, Wayne County, Michigan",619,25.4,32.8,16.5,4.5,20.8
1400000US26163544200,"Census Tract 5442, Wayne County, Michigan",714,13.9,36.3,22.5,15.1,12.2
1400000US26163544300,"Census Tract 5443, Wayne County, Michigan",1093,17.5,21.8,25.3,15.3,20.2
1400000US26163545100,"Census Tract 5451, Wayne County, Michigan",447,14.1,24.8,18.3,5.1,37.6
1400000US26163545200,"Census Tract 5452, Wayne County, Michigan",912,24,35.6,25.8,3.7,10.9
1400000US26163545300,"Census Tract 5453, Wayne County, Michigan",715,20,31,40,2.5,6.4
